episode:1,Updates:1/50,Timesteps:400/10000,FPS:95.0,avg_sp:0.24242424242424243,avg_xp_0_0:0.48484848484848486,avg_xp_0_1:0.4090909090909091,value_loss:1.85826895236969,policy_loss:-0.0010507254773983732,dist_entropy:2.0774800459543865,actor_grad_norm:2.699645169576009,critic_grad_norm:15.255405461912353,ratio:3.0002412517865498,best_i:0,average_step_rewards:0.07999999821186066
episode:12,Updates:12/50,Timesteps:2600/10000,FPS:66.0,avg_sp:1.6818181818181819,avg_xp_0_0:0.045454545454545456,avg_xp_0_1:0.07575757575757576,value_loss:2.3939643104871116,policy_loss:0.24745325710314017,dist_entropy:1.2421262363592784,actor_grad_norm:2.9007449547449746,critic_grad_norm:13.64538937707742,ratio:2.996338431040446,best_i:0,average_step_rewards:0.5550000071525574
episode:13,Updates:13/50,Timesteps:2800/10000,FPS:66.0,avg_sp:1.7727272727272727,avg_xp_0_0:0.0,avg_xp_0_1:0.06060606060606061,value_loss:2.76881049623092,policy_loss:0.24834650589028998,dist_entropy:1.0596566279729207,actor_grad_norm:3.073758602142334,critic_grad_norm:17.47638117770354,ratio:2.997740936279297,best_i:0,average_step_rewards:0.5849999785423279
episode:14,Updates:14/50,Timesteps:3000/10000,FPS:65.0,avg_sp:1.6818181818181819,avg_xp_0_0:0.06060606060606061,avg_xp_0_1:0.09090909090909091,value_loss:2.1184231700996556,policy_loss:0.31747041966207323,dist_entropy:0.871383418639501,actor_grad_norm:2.7536681572596233,critic_grad_norm:14.760193351904551,ratio:3.0033169110616047,best_i:0,average_step_rewards:0.5550000071525574
episode:15,Updates:15/50,Timesteps:3200/10000,FPS:65.0,avg_sp:1.9090909090909092,avg_xp_0_0:0.045454545454545456,avg_xp_0_1:0.030303030303030304,value_loss:1.5971896002689998,policy_loss:0.301519036176304,dist_entropy:0.7536866654952367,actor_grad_norm:3.4650682161251702,critic_grad_norm:11.937302170197169,ratio:2.993168389797211,best_i:0,average_step_rewards:0.6299999952316284
episode:16,Updates:16/50,Timesteps:3400/10000,FPS:65.0,avg_sp:2.3636363636363638,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.030303030303030304,value_loss:1.2486443533251683,policy_loss:0.3335319031290709,dist_entropy:0.6393250147501628,actor_grad_norm:2.9663423776626585,critic_grad_norm:10.549690205976367,ratio:2.9915539264678954,best_i:0,average_step_rewards:0.7799999713897705
episode:17,Updates:17/50,Timesteps:3600/10000,FPS:64.0,avg_sp:2.5,avg_xp_0_0:0.0,avg_xp_0_1:0.045454545454545456,value_loss:1.021524778008461,policy_loss:0.3396396075431255,dist_entropy:0.516195660829544,actor_grad_norm:2.5801734844843547,critic_grad_norm:10.638033044338226,ratio:3.000516887505849,best_i:0,average_step_rewards:0.824999988079071
episode:18,Updates:18/50,Timesteps:3800/10000,FPS:64.0,avg_sp:2.6363636363636362,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.015151515151515152,value_loss:0.6919065430760384,policy_loss:0.3610484364203489,dist_entropy:0.44307271043459573,actor_grad_norm:2.2522771040598553,critic_grad_norm:8.357064610968033,ratio:2.997482093175252,best_i:0,average_step_rewards:0.8700000047683716
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:64.0,avg_sp:2.727272727272727,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.030303030303030304,value_loss:0.4355990565071503,policy_loss:0.4091154141500592,dist_entropy:0.3893205910921097,actor_grad_norm:1.827642297744751,critic_grad_norm:6.879273189604282,ratio:2.9987900495529174,best_i:0,average_step_rewards:0.8999999761581421
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:65.0,avg_sp:2.6363636363636362,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.3072889653344949,policy_loss:0.4153704228936695,dist_entropy:0.3305706322193146,actor_grad_norm:1.8542121966679892,critic_grad_norm:3.941612762088577,ratio:3.0020931084950764,best_i:0,average_step_rewards:0.8700000047683716
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:65.0,avg_sp:2.6818181818181817,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.0,value_loss:0.34379234723746777,policy_loss:0.45443319385281455,dist_entropy:0.29462999999523165,actor_grad_norm:1.9282620032628377,critic_grad_norm:2.2202751164635024,ratio:3.0003632227579753,best_i:0,average_step_rewards:0.8849999904632568
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:64.0,avg_sp:2.8636363636363638,avg_xp_0_0:0.0,avg_xp_0_1:0.015151515151515152,value_loss:0.32705729845911263,policy_loss:0.44821884458325795,dist_entropy:0.2622401182850202,actor_grad_norm:1.6046173810958861,critic_grad_norm:1.5561945502956709,ratio:3.0002150535583496,best_i:0,average_step_rewards:0.9449999928474426
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:64.0,avg_sp:2.8636363636363638,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.1880198849985997,policy_loss:0.44101122048210045,dist_entropy:0.2331613595287005,actor_grad_norm:1.1724608898162843,critic_grad_norm:1.647931669652462,ratio:3.0000253756841024,best_i:0,average_step_rewards:0.9449999928474426
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:64.0,avg_sp:2.8636363636363638,avg_xp_0_0:0.030303030303030304,avg_xp_0_1:0.045454545454545456,value_loss:0.18068766575306655,policy_loss:0.4530942465837579,dist_entropy:0.2188610518972079,actor_grad_norm:0.9727689266204834,critic_grad_norm:1.2220823029677073,ratio:3.0000376741091412,best_i:0,average_step_rewards:0.9449999928474426
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:64.0,avg_sp:2.8181818181818183,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.16362417985995611,policy_loss:0.3953313714866527,dist_entropy:0.20240968763828276,actor_grad_norm:1.410201915105184,critic_grad_norm:1.5785905063152312,ratio:3.0007011850674945,best_i:0,average_step_rewards:0.9300000071525574
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:64.0,avg_sp:2.8636363636363638,avg_xp_0_0:0.0,avg_xp_0_1:0.015151515151515152,value_loss:0.14031894530635328,policy_loss:0.4976552226995118,dist_entropy:0.1848518448571364,actor_grad_norm:1.3838992357254027,critic_grad_norm:1.1545651386181512,ratio:2.9999847332636516,best_i:0,average_step_rewards:0.9449999928474426
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:64.0,avg_sp:2.772727272727273,avg_xp_0_0:0.0,avg_xp_0_1:0.015151515151515152,value_loss:0.14842519002656143,policy_loss:0.4970843505160883,dist_entropy:0.1653147722283999,actor_grad_norm:1.087662680943807,critic_grad_norm:0.9765548198173444,ratio:3.0006243069966634,best_i:0,average_step_rewards:0.9150000214576721
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.015151515151515152,avg_xp_0_1:0.015151515151515152,value_loss:0.23411448278153937,policy_loss:0.5000367970207396,dist_entropy:0.14855115984876952,actor_grad_norm:1.2004414121309916,critic_grad_norm:1.1487144647166132,ratio:2.9984336137771606,best_i:0,average_step_rewards:0.9750000238418579
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.08307722847287853,policy_loss:0.49599573242656575,dist_entropy:0.138447155803442,actor_grad_norm:0.7998705983161927,critic_grad_norm:1.826626123736302,ratio:3.000083494186401,best_i:0,average_step_rewards:0.9750000238418579
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:64.0,avg_sp:2.8636363636363638,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.04811721136405443,policy_loss:0.5102811662890405,dist_entropy:0.13098327741026877,actor_grad_norm:0.8143742442131042,critic_grad_norm:0.863776367654403,ratio:2.9999370336532594,best_i:0,average_step_rewards:0.9449999928474426
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:64.0,avg_sp:2.772727272727273,avg_xp_0_0:0.0,avg_xp_0_1:0.015151515151515152,value_loss:0.09561119482774909,policy_loss:0.5156730661275797,dist_entropy:0.12479035084446272,actor_grad_norm:1.1966537634531658,critic_grad_norm:0.5690036442751686,ratio:2.9999181469281515,best_i:0,average_step_rewards:0.9150000214576721
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:64.0,avg_sp:2.909090909090909,avg_xp_0_0:0.045454545454545456,avg_xp_0_1:0.0,value_loss:0.20166159222523372,policy_loss:0.5119950149515645,dist_entropy:0.11023521920045216,actor_grad_norm:1.4471145073572795,critic_grad_norm:1.2369883742183447,ratio:2.9996863126754763,best_i:0,average_step_rewards:0.9599999785423279
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:63.0,avg_sp:2.8636363636363638,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.13987487200065515,policy_loss:0.4862269958158334,dist_entropy:0.09895026311278343,actor_grad_norm:0.7781791965166728,critic_grad_norm:1.6918213049570718,ratio:3.000006624062856,best_i:0,average_step_rewards:0.9449999928474426
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:63.0,avg_sp:2.8181818181818183,avg_xp_0_0:0.0,avg_xp_0_1:0.045454545454545456,value_loss:0.15507214687143764,policy_loss:0.5016739410434383,dist_entropy:0.09076776268581549,actor_grad_norm:0.9220688581466675,critic_grad_norm:1.6751525456706682,ratio:2.9999351223309834,best_i:0,average_step_rewards:0.9300000071525574
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.17623029829313358,policy_loss:0.4814743843348699,dist_entropy:0.08581388207773367,actor_grad_norm:1.1079592784245809,critic_grad_norm:1.0765199149648348,ratio:2.99992462793986,best_i:0,average_step_rewards:0.9750000238418579
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.06067320322617888,policy_loss:0.5307167896721123,dist_entropy:0.08072789857784907,actor_grad_norm:0.6479251583417257,critic_grad_norm:1.2274752414474885,ratio:3.0000153223673505,best_i:0,average_step_rewards:0.9750000238418579
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:64.0,avg_sp:3.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.055536959879100324,policy_loss:0.520557990988794,dist_entropy:0.07346107984582582,actor_grad_norm:0.6800240397453308,critic_grad_norm:0.5089661123231053,ratio:3.000217131773631,best_i:0,average_step_rewards:0.9900000095367432
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:64.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.04235993282248576,policy_loss:0.5248932868639922,dist_entropy:0.07016243500014147,actor_grad_norm:0.04275979648033778,critic_grad_norm:0.3827375780791044,ratio:3.0000864903132123,best_i:0,average_step_rewards:0.9750000238418579
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:64.0,avg_sp:2.8636363636363638,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.06227642841016253,policy_loss:0.5264183503548169,dist_entropy:0.07008521643777689,actor_grad_norm:0.6357654571533203,critic_grad_norm:0.3883401978450517,ratio:3.0001298666000364,best_i:0,average_step_rewards:0.9449999928474426
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:63.0,avg_sp:2.8636363636363638,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.13002928824474413,policy_loss:0.5322140060518092,dist_entropy:0.06719219734271367,actor_grad_norm:1.0808136542638143,critic_grad_norm:0.6333227080603441,ratio:2.99990664323171,best_i:0,average_step_rewards:0.9449999928474426
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:63.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.10035585636893908,policy_loss:0.5286989636782867,dist_entropy:0.06328799575567245,actor_grad_norm:1.0329252322514852,critic_grad_norm:0.5121978587470949,ratio:2.999115780989329,best_i:0,average_step_rewards:0.9750000238418579
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:63.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.0769300186385711,policy_loss:0.5373806194607168,dist_entropy:0.05418790367742379,actor_grad_norm:0.5559520840644836,critic_grad_norm:0.4918164256727323,ratio:2.9998767733573914,best_i:0,average_step_rewards:0.9750000238418579
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:63.0,avg_sp:3.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.049693472155680256,policy_loss:0.5358192232924436,dist_entropy:0.054182425141334534,actor_grad_norm:0.7453120589256287,critic_grad_norm:0.4398992001234243,ratio:2.999931637446086,best_i:0,average_step_rewards:0.9900000095367432
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:63.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.0419273579493165,policy_loss:0.5325106662114448,dist_entropy:0.0489523717512687,actor_grad_norm:0.04358222037553787,critic_grad_norm:0.2964129917323589,ratio:3.00010191599528,best_i:0,average_step_rewards:0.9750000238418579
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:63.0,avg_sp:3.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.04867714196443558,policy_loss:0.5401620438868802,dist_entropy:0.04932867015401522,actor_grad_norm:0.7486062606175741,critic_grad_norm:0.25388414670014753,ratio:3.000006075700124,best_i:0,average_step_rewards:0.9900000095367432
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:63.0,avg_sp:2.909090909090909,avg_xp_0_0:0.0,avg_xp_0_1:0.015151515151515152,value_loss:0.042529592166344325,policy_loss:0.539693634867665,dist_entropy:0.046667430487771826,actor_grad_norm:0.041921431322892506,critic_grad_norm:0.229125946892115,ratio:3.000076341629028,best_i:0,average_step_rewards:0.9599999785423279
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:63.0,avg_sp:2.9545454545454546,avg_xp_0_0:0.0,avg_xp_0_1:0.045454545454545456,value_loss:0.1098443754017353,policy_loss:0.5316171498879655,dist_entropy:0.04753728577246268,actor_grad_norm:0.9795991818110148,critic_grad_norm:0.8137540865844737,ratio:2.99964869817098,best_i:0,average_step_rewards:0.9750000238418579
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:63.0,avg_sp:3.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.08279861093809207,policy_loss:0.5179851064723527,dist_entropy:0.04314548317342996,actor_grad_norm:0.5278497775395711,critic_grad_norm:0.7715699122675385,ratio:2.9999605774879456,best_i:0,average_step_rewards:0.9900000095367432
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:63.0,avg_sp:3.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,value_loss:0.04583791820332408,policy_loss:0.5518264912366903,dist_entropy:0.040818264211217564,actor_grad_norm:0.035487041870752974,critic_grad_norm:0.5195722671497303,ratio:3.0000927527745564,best_i:0,average_step_rewards:0.9900000095367432
