episode:1,Updates:1/50,Timesteps:400/10000,FPS:88.0,avg_sp:0.42424242424242425,value_loss:1.0323598623275756,policy_loss:-0.0073422353047258564,dist_entropy:0.6923890074094137,actor_grad_norm:1.804792046546936,critic_grad_norm:5.422554969787598,ratio:1.0029683113098145,average_step_rewards:0.14000000059604645
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.05346465756495793,policy_loss:-0.0016548093859649763,dist_entropy:0.09864828139543533,actor_grad_norm:0.9605752825737,critic_grad_norm:0.3799169957637787,ratio:0.9993881583213806,average_step_rewards:0.32499998807907104
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:51.0,avg_sp:1.0,value_loss:0.025857176383336386,policy_loss:-0.0011616093009167254,dist_entropy:0.09136546353499095,actor_grad_norm:0.7286785840988159,critic_grad_norm:0.2701563835144043,ratio:1.0003914833068848,average_step_rewards:0.33000001311302185
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.02134455181658268,policy_loss:2.9373049403750664e-05,dist_entropy:0.08575426787137985,actor_grad_norm:0.1056411936879158,critic_grad_norm:0.20888486504554749,ratio:0.9999802112579346,average_step_rewards:0.32499998807907104
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:51.0,avg_sp:1.0,value_loss:0.028399489695827167,policy_loss:-0.0007172731543930056,dist_entropy:0.08136677692333857,actor_grad_norm:0.7181507349014282,critic_grad_norm:0.15272851288318634,ratio:1.000430703163147,average_step_rewards:0.33000001311302185
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:51.0,avg_sp:1.0,value_loss:0.02409008691708247,policy_loss:1.5342632990744676e-05,dist_entropy:0.0771719753742218,actor_grad_norm:0.08408030867576599,critic_grad_norm:0.09055973589420319,ratio:1.0000450611114502,average_step_rewards:0.33000001311302185
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.025670390203595163,policy_loss:2.1789073961997475e-06,dist_entropy:0.07525852074225743,actor_grad_norm:0.07238395512104034,critic_grad_norm:0.0797610729932785,ratio:0.999894380569458,average_step_rewards:0.32499998807907104
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.06068655302127202,policy_loss:-0.0004639619182271441,dist_entropy:0.07292775263388952,actor_grad_norm:0.5577077269554138,critic_grad_norm:0.3013779819011688,ratio:1.0000544786453247,average_step_rewards:0.32499998807907104
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.03366709922750791,policy_loss:-0.0008511014847123021,dist_entropy:0.06979564627011617,actor_grad_norm:0.6562137603759766,critic_grad_norm:0.20445606112480164,ratio:1.0000860691070557,average_step_rewards:0.32499998807907104
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.06471399615208308,policy_loss:-0.0027201201308829563,dist_entropy:0.06424553915858269,actor_grad_norm:0.8645870685577393,critic_grad_norm:0.27450430393218994,ratio:0.9999855160713196,average_step_rewards:0.33000001311302185
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.031012127175927162,policy_loss:5.7394226712255875e-05,dist_entropy:0.05909446403384209,actor_grad_norm:0.049142155796289444,critic_grad_norm:0.24055971205234528,ratio:0.9998727440834045,average_step_rewards:0.33000001311302185
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.031467316175500554,policy_loss:1.0844468960084322e-05,dist_entropy:0.05699854219953219,actor_grad_norm:0.04538707807660103,critic_grad_norm:0.107749342918396,ratio:0.9999364614486694,average_step_rewards:0.33000001311302185
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.03206208497285843,policy_loss:1.5481313044703645e-06,dist_entropy:0.0559696393708388,actor_grad_norm:0.05475747585296631,critic_grad_norm:0.0465971976518631,ratio:1.0000622272491455,average_step_rewards:0.33000001311302185
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.03289735441406568,policy_loss:1.618862135899235e-07,dist_entropy:0.05517929717898369,actor_grad_norm:0.0657304972410202,critic_grad_norm:0.02422776073217392,ratio:1.0000684261322021,average_step_rewards:0.32499998807907104
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05203867182135582,policy_loss:-0.0019424040153583752,dist_entropy:0.05315380021929741,actor_grad_norm:1.1573315858840942,critic_grad_norm:0.3180074691772461,ratio:0.9998780488967896,average_step_rewards:0.33000001311302185
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.03629960566759109,policy_loss:2.3912588580661993e-05,dist_entropy:0.04905905226866404,actor_grad_norm:0.05771399289369583,critic_grad_norm:0.22773796319961548,ratio:0.9999895095825195,average_step_rewards:0.33000001311302185
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.03788101822137833,policy_loss:-6.456375156579005e-07,dist_entropy:0.04703245883186658,actor_grad_norm:0.07631751894950867,critic_grad_norm:0.09549164026975632,ratio:1.0001047849655151,average_step_rewards:0.33000001311302185
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.03884963740905126,policy_loss:3.1973520911628603e-06,dist_entropy:0.04606481144825617,actor_grad_norm:0.08027477562427521,critic_grad_norm:0.04548182711005211,ratio:1.0000513792037964,average_step_rewards:0.33000001311302185
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.039710038155317304,policy_loss:2.718925436321721e-06,dist_entropy:0.04527375027537346,actor_grad_norm:0.07837416231632233,critic_grad_norm:0.024732675403356552,ratio:1.0000085830688477,average_step_rewards:0.33000001311302185
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.040537113199631374,policy_loss:-5.8492024794058276e-08,dist_entropy:0.044434749086697894,actor_grad_norm:0.06704320758581161,critic_grad_norm:0.010944920592010021,ratio:1.0000537633895874,average_step_rewards:0.33000001311302185
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.04141369238495827,policy_loss:1.8188953589515223e-06,dist_entropy:0.043841868390639624,actor_grad_norm:0.043455395847558975,critic_grad_norm:0.007886920124292374,ratio:0.9999740719795227,average_step_rewards:0.33000001311302185
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.04230990931391716,policy_loss:1.6450881816491385e-06,dist_entropy:0.04332904616991679,actor_grad_norm:0.029401393607258797,critic_grad_norm:0.011101728305220604,ratio:1.0000182390213013,average_step_rewards:0.32499998807907104
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.09142349859078726,policy_loss:-0.00040187943241711823,dist_entropy:0.042503929634888964,actor_grad_norm:0.5153408646583557,critic_grad_norm:0.3728541433811188,ratio:0.9999887347221375,average_step_rewards:0.33000001311302185
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.04460888132452965,policy_loss:8.906523309389532e-07,dist_entropy:0.040682081629832584,actor_grad_norm:0.036400627344846725,critic_grad_norm:0.30892413854599,ratio:1.000070333480835,average_step_rewards:0.33000001311302185
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.04500836978356044,policy_loss:2.7028719328026084e-06,dist_entropy:0.03988425433635712,actor_grad_norm:0.027138786390423775,critic_grad_norm:0.13416719436645508,ratio:1.0000250339508057,average_step_rewards:0.33000001311302185
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.04568793525298436,policy_loss:-1.6029675844464464e-07,dist_entropy:0.039370708415905634,actor_grad_norm:0.03393936529755592,critic_grad_norm:0.06400096416473389,ratio:1.000001072883606,average_step_rewards:0.33000001311302185
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.0465820349752903,policy_loss:7.291634973742115e-07,dist_entropy:0.039048855255047484,actor_grad_norm:0.025217777118086815,critic_grad_norm:0.029264332726597786,ratio:1.0000156164169312,average_step_rewards:0.32499998807907104
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.10005363523960113,policy_loss:-0.0004453887091609469,dist_entropy:0.03818008104960124,actor_grad_norm:0.5172349810600281,critic_grad_norm:0.3841268718242645,ratio:1.000064492225647,average_step_rewards:0.33000001311302185
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.04919455572962761,policy_loss:-2.6455719875399334e-06,dist_entropy:0.036392681300640106,actor_grad_norm:0.03150119632482529,critic_grad_norm:0.3593911826610565,ratio:1.0001565217971802,average_step_rewards:0.33000001311302185
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.049424406389395395,policy_loss:7.180372827727173e-07,dist_entropy:0.03553390577435493,actor_grad_norm:0.02618725225329399,critic_grad_norm:0.1616053581237793,ratio:1.0000613927841187,average_step_rewards:0.33000001311302185
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.05008187691370646,policy_loss:-3.995895371033953e-07,dist_entropy:0.03512822662790616,actor_grad_norm:0.028531581163406372,critic_grad_norm:0.06921422481536865,ratio:0.9999786019325256,average_step_rewards:0.33000001311302185
