episode:1,Updates:1/50,Timesteps:400/10000,FPS:88.0,avg_sp:0.3333333333333333,value_loss:1.0401026407877605,policy_loss:-0.005672586835455106,dist_entropy:0.6921943147977193,actor_grad_norm:1.3656558990478516,critic_grad_norm:3.462524652481079,ratio:1.0018936395645142,average_step_rewards:0.10999999940395355
episode:12,Updates:12/50,Timesteps:2600/10000,FPS:53.0,avg_sp:0.8636363636363636,value_loss:0.13917824228604633,policy_loss:-0.00931785890987764,dist_entropy:0.326057360569636,actor_grad_norm:1.995550274848938,critic_grad_norm:0.8942198157310486,ratio:1.002610445022583,average_step_rewards:0.2849999964237213
episode:13,Updates:13/50,Timesteps:2800/10000,FPS:53.0,avg_sp:0.9242424242424242,value_loss:0.1081744372844696,policy_loss:-0.009701564999297337,dist_entropy:0.2652988980213801,actor_grad_norm:1.9335933923721313,critic_grad_norm:0.6930164098739624,ratio:0.9992731809616089,average_step_rewards:0.3050000071525574
episode:14,Updates:14/50,Timesteps:3000/10000,FPS:53.0,avg_sp:0.9242424242424242,value_loss:0.08668217808008194,policy_loss:-0.0043546427024217845,dist_entropy:0.22240308423837027,actor_grad_norm:1.3447051048278809,critic_grad_norm:0.5415080785751343,ratio:0.9973850250244141,average_step_rewards:0.3050000071525574
episode:15,Updates:15/50,Timesteps:3200/10000,FPS:53.0,avg_sp:0.9242424242424242,value_loss:0.0724899485707283,policy_loss:-0.005998978717718254,dist_entropy:0.19046300649642944,actor_grad_norm:1.7511096000671387,critic_grad_norm:0.5080737471580505,ratio:0.9988386631011963,average_step_rewards:0.3050000071525574
episode:16,Updates:16/50,Timesteps:3400/10000,FPS:52.0,avg_sp:0.9393939393939394,value_loss:0.05457173188527425,policy_loss:-0.007039631537472247,dist_entropy:0.15851902663707734,actor_grad_norm:1.610636591911316,critic_grad_norm:0.39609870314598083,ratio:0.9987318515777588,average_step_rewards:0.3100000023841858
episode:17,Updates:17/50,Timesteps:3600/10000,FPS:52.0,avg_sp:0.9393939393939394,value_loss:0.05228255093097687,policy_loss:-0.005460333255740579,dist_entropy:0.13413013170162838,actor_grad_norm:1.5740762948989868,critic_grad_norm:0.19500111043453217,ratio:0.9997365474700928,average_step_rewards:0.3100000023841858
episode:18,Updates:18/50,Timesteps:3800/10000,FPS:52.0,avg_sp:0.9848484848484849,value_loss:0.05427306319276492,policy_loss:-0.00591695874013638,dist_entropy:0.1135556106766065,actor_grad_norm:1.5410553216934204,critic_grad_norm:0.09324385970830917,ratio:0.9996337294578552,average_step_rewards:0.32499998807907104
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:52.0,avg_sp:0.9696969696969697,value_loss:0.023229706535736718,policy_loss:-0.0019033128609881563,dist_entropy:0.09854280700286229,actor_grad_norm:0.8808518052101135,critic_grad_norm:0.40204480290412903,ratio:1.0000663995742798,average_step_rewards:0.3199999928474426
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:52.0,avg_sp:0.9545454545454546,value_loss:0.05081202164292335,policy_loss:-0.0024883288866840068,dist_entropy:0.08797873407602311,actor_grad_norm:1.0556303262710571,critic_grad_norm:0.22290760278701782,ratio:1.000111699104309,average_step_rewards:0.3149999976158142
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:52.0,avg_sp:1.0,value_loss:0.033101811756690344,policy_loss:-0.005945837997676051,dist_entropy:0.07740702231725057,actor_grad_norm:1.4010423421859741,critic_grad_norm:0.27297621965408325,ratio:0.9992497563362122,average_step_rewards:0.33000001311302185
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:52.0,avg_sp:0.9545454545454546,value_loss:0.021734370415409408,policy_loss:6.736981854433092e-05,dist_entropy:0.07028106997410456,actor_grad_norm:0.14155930280685425,critic_grad_norm:0.34227436780929565,ratio:1.0001847743988037,average_step_rewards:0.3149999976158142
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:52.0,avg_sp:1.0,value_loss:0.08567263980706533,policy_loss:-0.0021267047900475214,dist_entropy:0.06585518270730972,actor_grad_norm:1.1498503684997559,critic_grad_norm:0.6031042337417603,ratio:0.9996501207351685,average_step_rewards:0.33000001311302185
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:52.0,avg_sp:0.9848484848484849,value_loss:0.02373042603333791,policy_loss:1.7866372965732088e-05,dist_entropy:0.061366421977678935,actor_grad_norm:0.11297888308763504,critic_grad_norm:0.44747862219810486,ratio:1.000302791595459,average_step_rewards:0.32499998807907104
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:52.0,avg_sp:0.9848484848484849,value_loss:0.05554473176598549,policy_loss:-0.000599703517218586,dist_entropy:0.05829917540152867,actor_grad_norm:0.5782496333122253,critic_grad_norm:0.16758663952350616,ratio:1.0000196695327759,average_step_rewards:0.32499998807907104
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:51.0,avg_sp:1.0,value_loss:0.030058195069432258,policy_loss:-0.0011192157610786068,dist_entropy:0.054802124947309495,actor_grad_norm:0.6823593378067017,critic_grad_norm:0.2297246903181076,ratio:1.0000072717666626,average_step_rewards:0.33000001311302185
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:51.0,avg_sp:1.0,value_loss:0.025832002113262812,policy_loss:2.1442930101341535e-05,dist_entropy:0.051947461316982906,actor_grad_norm:0.06881130486726761,critic_grad_norm:0.1678549349308014,ratio:1.0000795125961304,average_step_rewards:0.33000001311302185
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.02660465029378732,policy_loss:2.1651983350838105e-05,dist_entropy:0.05043776879707972,actor_grad_norm:0.04301532730460167,critic_grad_norm:0.07476627826690674,ratio:0.9999814629554749,average_step_rewards:0.32499998807907104
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:51.0,avg_sp:1.0,value_loss:0.033028406898180644,policy_loss:-0.0006960688291970977,dist_entropy:0.04886903017759323,actor_grad_norm:0.6737567186355591,critic_grad_norm:0.13364075124263763,ratio:0.9999467134475708,average_step_rewards:0.33000001311302185
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:51.0,avg_sp:1.0,value_loss:0.028454451511303585,policy_loss:2.944171433045817e-05,dist_entropy:0.0465922124683857,actor_grad_norm:0.04857662692666054,critic_grad_norm:0.08843918889760971,ratio:1.0000852346420288,average_step_rewards:0.33000001311302185
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.0293720792979002,policy_loss:6.656010972250215e-06,dist_entropy:0.045241481314102806,actor_grad_norm:0.06748966127634048,critic_grad_norm:0.04548371955752373,ratio:1.0000956058502197,average_step_rewards:0.32499998807907104
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:51.0,avg_sp:1.0,value_loss:0.03627979854742686,policy_loss:-0.0006941253295420798,dist_entropy:0.04361034259200096,actor_grad_norm:0.6806584596633911,critic_grad_norm:0.13493314385414124,ratio:0.9999687075614929,average_step_rewards:0.33000001311302185
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:51.0,avg_sp:1.0,value_loss:0.031239133949081104,policy_loss:1.966460537611662e-05,dist_entropy:0.04162632798155149,actor_grad_norm:0.07565701007843018,critic_grad_norm:0.08367505669593811,ratio:1.0000901222229004,average_step_rewards:0.33000001311302185
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:51.0,avg_sp:1.0,value_loss:0.032183641692002614,policy_loss:5.817810663755197e-06,dist_entropy:0.04040430759390195,actor_grad_norm:0.05504172667860985,critic_grad_norm:0.040757011622190475,ratio:1.0000776052474976,average_step_rewards:0.33000001311302185
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:51.0,avg_sp:1.0,value_loss:0.03296938935915629,policy_loss:1.0094960393540001e-05,dist_entropy:0.03973479941487312,actor_grad_norm:0.015200497582554817,critic_grad_norm:0.02775118499994278,ratio:0.9999989867210388,average_step_rewards:0.33000001311302185
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.033716711401939395,policy_loss:-6.976683958252276e-06,dist_entropy:0.03962474837899208,actor_grad_norm:0.026945140212774277,critic_grad_norm:0.01760704442858696,ratio:1.000016450881958,average_step_rewards:0.32499998807907104
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:51.0,avg_sp:1.0,value_loss:0.04146747241417567,policy_loss:-0.0006800287972000755,dist_entropy:0.039092691242694856,actor_grad_norm:0.6323439478874207,critic_grad_norm:0.15277020633220673,ratio:0.99990314245224,average_step_rewards:0.33000001311302185
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:51.0,avg_sp:1.0,value_loss:0.03572939510146777,policy_loss:1.6467412183078047e-05,dist_entropy:0.03779613624016444,actor_grad_norm:0.01811853051185608,critic_grad_norm:0.08568737655878067,ratio:1.000014305114746,average_step_rewards:0.33000001311302185
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:51.0,avg_sp:1.0,value_loss:0.03664833530783653,policy_loss:1.810312275981237e-06,dist_entropy:0.03724290430545807,actor_grad_norm:0.03201361373066902,critic_grad_norm:0.040741756558418274,ratio:1.000005841255188,average_step_rewards:0.33000001311302185
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.037407563130060835,policy_loss:7.7962875799642e-08,dist_entropy:0.03660327320297559,actor_grad_norm:0.041406046599149704,critic_grad_norm:0.01855716109275818,ratio:1.0000954866409302,average_step_rewards:0.32499998807907104
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.08400226434071859,policy_loss:-0.0007062860360311044,dist_entropy:0.03549056649208069,actor_grad_norm:0.528607189655304,critic_grad_norm:0.38805094361305237,ratio:1.0000643730163574,average_step_rewards:0.33000001311302185
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.03983160083492597,policy_loss:1.5904426709904365e-05,dist_entropy:0.033720394720633824,actor_grad_norm:0.016193697229027748,critic_grad_norm:0.38779592514038086,ratio:1.000052571296692,average_step_rewards:0.33000001311302185
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.040019821872313815,policy_loss:3.087838520669332e-06,dist_entropy:0.0330031968653202,actor_grad_norm:0.024875173345208168,critic_grad_norm:0.18372821807861328,ratio:1.000032901763916,average_step_rewards:0.33000001311302185
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.040714674691359205,policy_loss:2.642154669629804e-06,dist_entropy:0.03262757038076718,actor_grad_norm:0.024517981335520744,critic_grad_norm:0.07797008007764816,ratio:1.0000097751617432,average_step_rewards:0.33000001311302185
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.04157929569482803,policy_loss:1.9280115792922698e-06,dist_entropy:0.032335704565048216,actor_grad_norm:0.0184977687895298,critic_grad_norm:0.037991393357515335,ratio:1.0000203847885132,average_step_rewards:0.33000001311302185
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.042373542735974,policy_loss:2.2133191336000853e-07,dist_entropy:0.03206056356430054,actor_grad_norm:0.03367071971297264,critic_grad_norm:0.01902005448937416,ratio:1.0000380277633667,average_step_rewards:0.33000001311302185
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.043171191463867824,policy_loss:2.9662450056200385e-06,dist_entropy:0.031736539552609126,actor_grad_norm:0.021916760131716728,critic_grad_norm:0.007970633916556835,ratio:1.000020146369934,average_step_rewards:0.33000001311302185
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.04396237308780352,policy_loss:3.0437310186333852e-06,dist_entropy:0.031500839193662006,actor_grad_norm:0.011482897214591503,critic_grad_norm:0.006569528486579657,ratio:1.0000022649765015,average_step_rewards:0.33000001311302185
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.044799728443225224,policy_loss:1.0832945534093123e-06,dist_entropy:0.0313760610918204,actor_grad_norm:0.011294040828943253,critic_grad_norm:0.0035817560274153948,ratio:1.0000032186508179,average_step_rewards:0.33000001311302185
