episode:1,Updates:1/50,Timesteps:400/10000,FPS:89.0,avg_sp:0.48484848484848486,value_loss:0.8730645696322124,policy_loss:-0.008649613912217309,dist_entropy:0.6923396348953247,actor_grad_norm:2.0574228763580322,critic_grad_norm:4.577268123626709,ratio:1.0017913579940796,average_step_rewards:0.1599999964237213
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.028976301352183025,policy_loss:6.622473415518471e-06,dist_entropy:0.044163362681865694,actor_grad_norm:0.04907438904047012,critic_grad_norm:0.07161359488964081,ratio:0.9999644160270691,average_step_rewards:0.32499998807907104
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.035095408310492834,policy_loss:-0.0006297708415464361,dist_entropy:0.04304536208510399,actor_grad_norm:0.6691757440567017,critic_grad_norm:0.15856170654296875,ratio:1.0000462532043457,average_step_rewards:0.33000001311302185
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.030208473652601243,policy_loss:1.6986092022008848e-05,dist_entropy:0.04062467788656553,actor_grad_norm:0.038482341915369034,critic_grad_norm:0.10955961793661118,ratio:1.0000622272491455,average_step_rewards:0.32499998807907104
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.03701516638199488,policy_loss:-0.0006438486909998413,dist_entropy:0.039032064378261566,actor_grad_norm:0.6452016234397888,critic_grad_norm:0.09753397107124329,ratio:0.9999193549156189,average_step_rewards:0.33000001311302185
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.03195258478323618,policy_loss:-5.999406177181754e-07,dist_entropy:0.036847336838642754,actor_grad_norm:0.05038679763674736,critic_grad_norm:0.08519449830055237,ratio:1.0001047849655151,average_step_rewards:0.32499998807907104
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.039068835725386934,policy_loss:-0.0006473335000530748,dist_entropy:0.03524891386429469,actor_grad_norm:0.6392138600349426,critic_grad_norm:0.1036493256688118,ratio:0.9999440312385559,average_step_rewards:0.33000001311302185
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.03384116118152936,policy_loss:8.87147587066058e-06,dist_entropy:0.03316221485535304,actor_grad_norm:0.03963042050600052,critic_grad_norm:0.08226682245731354,ratio:1.0000207424163818,average_step_rewards:0.32499998807907104
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.07521693507830302,policy_loss:-0.0025161122502758817,dist_entropy:0.031020069619019826,actor_grad_norm:0.8972216248512268,critic_grad_norm:0.359525591135025,ratio:0.9998926520347595,average_step_rewards:0.33000001311302185
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.03613460113604863,policy_loss:-2.9708147094353875e-06,dist_entropy:0.02778291292488575,actor_grad_norm:0.04703298956155777,critic_grad_norm:0.2854847311973572,ratio:1.0002034902572632,average_step_rewards:0.33000001311302185
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.03687010034918785,policy_loss:3.6621093798612964e-06,dist_entropy:0.026686392724514008,actor_grad_norm:0.03058856539428234,critic_grad_norm:0.13935212790966034,ratio:0.999982476234436,average_step_rewards:0.33000001311302185
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.03731922830144564,policy_loss:-1.440843025039366e-07,dist_entropy:0.026395342374841372,actor_grad_norm:0.012857642956078053,critic_grad_norm:0.06402631103992462,ratio:1.0000120401382446,average_step_rewards:0.32499998807907104
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.08271624396244685,policy_loss:-0.0005471221969055288,dist_entropy:0.02606805314620336,actor_grad_norm:0.5155344605445862,critic_grad_norm:0.35742008686065674,ratio:0.9999388456344604,average_step_rewards:0.33000001311302185
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.03965095753471057,policy_loss:4.97214000126552e-06,dist_entropy:0.024954249585668244,actor_grad_norm:0.038223616778850555,critic_grad_norm:0.3538963198661804,ratio:1.0000396966934204,average_step_rewards:0.33000001311302185
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.039895049482584,policy_loss:-5.7538350321332624e-08,dist_entropy:0.02442876696586609,actor_grad_norm:0.06051844730973244,critic_grad_norm:0.16582192480564117,ratio:1.0000343322753906,average_step_rewards:0.33000001311302185
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.040563563257455824,policy_loss:6.000200899099657e-08,dist_entropy:0.02403343071540197,actor_grad_norm:0.07728588581085205,critic_grad_norm:0.07199282199144363,ratio:1.0000344514846802,average_step_rewards:0.33000001311302185
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.04141232371330261,policy_loss:1.0379155401807338e-07,dist_entropy:0.02363869585096836,actor_grad_norm:0.045494794845581055,critic_grad_norm:0.03451317921280861,ratio:1.0000319480895996,average_step_rewards:0.33000001311302185
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.042171704769134524,policy_loss:1.3982454968086699e-06,dist_entropy:0.02336664063235124,actor_grad_norm:0.011010815389454365,critic_grad_norm:0.017204219475388527,ratio:1.000005841255188,average_step_rewards:0.33000001311302185
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.04299531603852908,policy_loss:1.406351733142704e-06,dist_entropy:0.02328657073279222,actor_grad_norm:0.020767487585544586,critic_grad_norm:0.016839105635881424,ratio:0.9999999403953552,average_step_rewards:0.32499998807907104
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.052742359787225725,policy_loss:-0.0006978270964657677,dist_entropy:0.022723139449954032,actor_grad_norm:0.6172637939453125,critic_grad_norm:0.17386968433856964,ratio:0.9999427795410156,average_step_rewards:0.33000001311302185
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:49.0,avg_sp:0.9696969696969697,value_loss:0.045189135273297626,policy_loss:2.4032592745489484e-07,dist_entropy:0.021154924233754476,actor_grad_norm:0.021440010517835617,critic_grad_norm:0.07504752278327942,ratio:1.000105857849121,average_step_rewards:0.3199999928474426
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.06293612668911616,policy_loss:-0.002255931614548956,dist_entropy:0.0198282141238451,actor_grad_norm:1.0913900136947632,critic_grad_norm:0.26795142889022827,ratio:0.9998443722724915,average_step_rewards:0.32499998807907104
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.0563643882671992,policy_loss:-0.001717859501484753,dist_entropy:0.017099194104472797,actor_grad_norm:0.5707467198371887,critic_grad_norm:0.053729236125946045,ratio:0.999975323677063,average_step_rewards:0.33000001311302185
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.049569804469744363,policy_loss:1.2266556370388316e-05,dist_entropy:0.015322377532720565,actor_grad_norm:0.009161099791526794,critic_grad_norm:0.14999614655971527,ratio:1.000001072883606,average_step_rewards:0.33000001311302185
