episode:1,Updates:1/50,Timesteps:400/10000,FPS:88.0,avg_sp:0.4090909090909091,value_loss:0.7216220736503601,policy_loss:-0.006802406354031258,dist_entropy:0.6921988526980082,actor_grad_norm:1.6462538242340088,critic_grad_norm:4.269835948944092,ratio:0.9979776740074158,average_step_rewards:0.13500000536441803
episode:16,Updates:16/50,Timesteps:3400/10000,FPS:52.0,avg_sp:0.9848484848484849,value_loss:0.08467688212792078,policy_loss:-0.005182939659338448,dist_entropy:0.20800334612528484,actor_grad_norm:1.7332987785339355,critic_grad_norm:1.0299934148788452,ratio:1.0003182888031006,average_step_rewards:0.32499998807907104
episode:17,Updates:17/50,Timesteps:3600/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.034208611398935315,policy_loss:-0.0035166241155626683,dist_entropy:0.1807586838801702,actor_grad_norm:1.2391726970672607,critic_grad_norm:0.5602032542228699,ratio:1.0001294612884521,average_step_rewards:0.3199999928474426
episode:18,Updates:18/50,Timesteps:3800/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.05063218077023824,policy_loss:-0.005249734038642254,dist_entropy:0.15878691573937734,actor_grad_norm:1.3138924837112427,critic_grad_norm:0.431688517332077,ratio:0.9993737936019897,average_step_rewards:0.3199999928474426
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:51.0,avg_sp:0.9393939393939394,value_loss:0.08002530783414841,policy_loss:-0.0033040945090663837,dist_entropy:0.14100898106892903,actor_grad_norm:1.1507805585861206,critic_grad_norm:0.4531565010547638,ratio:1.00088632106781,average_step_rewards:0.3100000023841858
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:51.0,avg_sp:0.9545454545454546,value_loss:0.04141298358639081,policy_loss:-0.007883916790752702,dist_entropy:0.11959461669127146,actor_grad_norm:1.6900200843811035,critic_grad_norm:0.4569457471370697,ratio:0.9990505576133728,average_step_rewards:0.3149999976158142
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.09095492959022522,policy_loss:-0.003516676041297728,dist_entropy:0.1051141639550527,actor_grad_norm:1.1891937255859375,critic_grad_norm:0.4654965102672577,ratio:0.9996863007545471,average_step_rewards:0.3199999928474426
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:51.0,avg_sp:1.0,value_loss:0.08795923938353857,policy_loss:-0.003079516496742111,dist_entropy:0.09456741710503896,actor_grad_norm:1.0064480304718018,critic_grad_norm:0.2608850300312042,ratio:0.9987604022026062,average_step_rewards:0.33000001311302185
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.020809955646594366,policy_loss:-0.0035835591320258894,dist_entropy:0.08276497026284536,actor_grad_norm:0.5681708455085754,critic_grad_norm:0.6599023342132568,ratio:1.001392126083374,average_step_rewards:0.32499998807907104
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.05686878363291423,policy_loss:-0.002151416389814879,dist_entropy:0.0739092007279396,actor_grad_norm:0.8595042824745178,critic_grad_norm:0.10983294993638992,ratio:0.9993178844451904,average_step_rewards:0.32499998807907104
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.027470653876662254,policy_loss:-0.0013575397410896528,dist_entropy:0.06643085032701493,actor_grad_norm:0.757182240486145,critic_grad_norm:0.2872636914253235,ratio:0.9998289346694946,average_step_rewards:0.32499998807907104
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.060727101564407346,policy_loss:-0.0009822645103170658,dist_entropy:0.06107231006026268,actor_grad_norm:0.5686415433883667,critic_grad_norm:0.20597772300243378,ratio:0.9998990893363953,average_step_rewards:0.33000001311302185
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.02337448423107465,policy_loss:2.3129701795069715e-05,dist_entropy:0.0575589840610822,actor_grad_norm:0.0605819970369339,critic_grad_norm:0.28752610087394714,ratio:1.0001579523086548,average_step_rewards:0.33000001311302185
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.023900495593746504,policy_loss:8.396307743296916e-07,dist_entropy:0.05589494357506434,actor_grad_norm:0.06379434466362,critic_grad_norm:0.12316600233316422,ratio:1.0001411437988281,average_step_rewards:0.33000001311302185
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.024575164541602135,policy_loss:-0.0018804328166103594,dist_entropy:0.053211873024702074,actor_grad_norm:0.7914931178092957,critic_grad_norm:0.058083657175302505,ratio:0.9999063014984131,average_step_rewards:0.33000001311302185
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.02533342329164346,policy_loss:0.00011440515549233273,dist_entropy:0.04904719094435374,actor_grad_norm:0.05694110691547394,critic_grad_norm:0.028414888307452202,ratio:0.9996230602264404,average_step_rewards:0.33000001311302185
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.02614113005499045,policy_loss:1.0504166192119394e-05,dist_entropy:0.04716510698199272,actor_grad_norm:0.05294598266482353,critic_grad_norm:0.01385897770524025,ratio:1.0000126361846924,average_step_rewards:0.33000001311302185
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.0269321970641613,policy_loss:7.820447229593223e-06,dist_entropy:0.04642323429385821,actor_grad_norm:0.03747745603322983,critic_grad_norm:0.008772733621299267,ratio:1.0000189542770386,average_step_rewards:0.33000001311302185
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.027721195419629415,policy_loss:4.647811272059007e-06,dist_entropy:0.04604821080962817,actor_grad_norm:0.01316762249916792,critic_grad_norm:0.014334526844322681,ratio:0.9999668002128601,average_step_rewards:0.33000001311302185
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.02858425465722879,policy_loss:4.811286964686208e-07,dist_entropy:0.04590452661116918,actor_grad_norm:0.03648356720805168,critic_grad_norm:0.0075690713711082935,ratio:0.9999948143959045,average_step_rewards:0.32499998807907104
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.07723329812288285,policy_loss:-0.0005031649272665343,dist_entropy:0.045057674994071324,actor_grad_norm:0.5669326782226562,critic_grad_norm:0.39742276072502136,ratio:1.0000277757644653,average_step_rewards:0.33000001311302185
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.03075755015015602,policy_loss:1.9141912476102383e-05,dist_entropy:0.043303302178780236,actor_grad_norm:0.019733646884560585,critic_grad_norm:0.32356080412864685,ratio:1.0000346899032593,average_step_rewards:0.33000001311302185
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.031141576543450355,policy_loss:3.4848849059798683e-07,dist_entropy:0.04259809404611588,actor_grad_norm:0.03142895922064781,critic_grad_norm:0.148344486951828,ratio:1.0000255107879639,average_step_rewards:0.33000001311302185
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.031702877829472224,policy_loss:8.529027179034661e-07,dist_entropy:0.04231179977456729,actor_grad_norm:0.02434604801237583,critic_grad_norm:0.06156982108950615,ratio:1.0000011920928955,average_step_rewards:0.33000001311302185
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.032455820590257645,policy_loss:-1.4330864007513118e-05,dist_entropy:0.04247931788365046,actor_grad_norm:0.02727297879755497,critic_grad_norm:0.030851125717163086,ratio:1.00004243850708,average_step_rewards:0.33000001311302185
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.033326011647780734,policy_loss:-1.7763773760985183e-06,dist_entropy:0.0430121419330438,actor_grad_norm:0.056265223771333694,critic_grad_norm:0.017756305634975433,ratio:0.9999570250511169,average_step_rewards:0.32499998807907104
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.08803969571987788,policy_loss:-0.0005032835035381803,dist_entropy:0.043089597423871355,actor_grad_norm:0.558058500289917,critic_grad_norm:0.42689213156700134,ratio:1.0000355243682861,average_step_rewards:0.33000001311302185
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.03573108315467834,policy_loss:-1.4247496896728033e-05,dist_entropy:0.043142347534497576,actor_grad_norm:0.029386257752776146,critic_grad_norm:0.4110336899757385,ratio:1.0000718832015991,average_step_rewards:0.33000001311302185
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.035847221066554386,policy_loss:1.3156732078319541e-06,dist_entropy:0.04312636678417524,actor_grad_norm:0.03515364229679108,critic_grad_norm:0.17995579540729523,ratio:1.0000450611114502,average_step_rewards:0.32499998807907104
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.04792070786158244,policy_loss:-0.0010995700955099609,dist_entropy:0.04277521048982938,actor_grad_norm:0.6462957262992859,critic_grad_norm:0.2559894919395447,ratio:0.9994564652442932,average_step_rewards:0.32499998807907104
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.04942410935958227,policy_loss:-0.0018797973073086875,dist_entropy:0.0395507405201594,actor_grad_norm:0.6481810212135315,critic_grad_norm:0.13911519944667816,ratio:0.9999745488166809,average_step_rewards:0.33000001311302185
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.0423824521402518,policy_loss:1.132877670776781e-05,dist_entropy:0.03716283589601517,actor_grad_norm:0.03858603164553642,critic_grad_norm:0.15000922977924347,ratio:1.0001884698867798,average_step_rewards:0.33000001311302185
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.043673420200745265,policy_loss:7.383028579610596e-08,dist_entropy:0.035295821726322174,actor_grad_norm:0.043441709131002426,critic_grad_norm:0.06790219247341156,ratio:1.000116229057312,average_step_rewards:0.33000001311302185
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.04444290921092033,policy_loss:1.0908683058019619e-05,dist_entropy:0.0345586950580279,actor_grad_norm:0.01910640485584736,critic_grad_norm:0.04201611131429672,ratio:0.9999228119850159,average_step_rewards:0.33000001311302185
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.044886401792367296,policy_loss:-4.75521878560888e-06,dist_entropy:0.035071286062399544,actor_grad_norm:0.025653934106230736,critic_grad_norm:0.01703997515141964,ratio:1.0000022649765015,average_step_rewards:0.33000001311302185
