episode:1,Updates:1/50,Timesteps:400/10000,FPS:88.0,avg_sp:0.36363636363636365,value_loss:0.8737926681836446,policy_loss:-0.007638586738146813,dist_entropy:0.6922022183736165,actor_grad_norm:1.7716368436813354,critic_grad_norm:3.891645908355713,ratio:1.0014861822128296,average_step_rewards:0.11999999731779099
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:51.0,avg_sp:0.9545454545454546,value_loss:0.1250326747695605,policy_loss:-0.0068274348665340765,dist_entropy:0.23784294724464417,actor_grad_norm:1.141248345375061,critic_grad_norm:1.5711424350738525,ratio:1.0002108812332153,average_step_rewards:0.3149999976158142
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.055067166686058044,policy_loss:-0.007269574852970706,dist_entropy:0.22579930623372396,actor_grad_norm:0.9945397973060608,critic_grad_norm:0.6212514638900757,ratio:0.996758759021759,average_step_rewards:0.32499998807907104
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.023364572723706564,policy_loss:-0.0058846238022669676,dist_entropy:0.2020348350207011,actor_grad_norm:0.7476284503936768,critic_grad_norm:0.5611957311630249,ratio:1.0097225904464722,average_step_rewards:0.32499998807907104
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:51.0,avg_sp:0.9545454545454546,value_loss:0.04582395975788434,policy_loss:0.0006395476425144153,dist_entropy:0.20181335806846618,actor_grad_norm:0.6110293865203857,critic_grad_norm:0.27070707082748413,ratio:0.9987307190895081,average_step_rewards:0.3149999976158142
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.057295872767766313,policy_loss:-0.006254556465894012,dist_entropy:0.19537079334259033,actor_grad_norm:1.1939976215362549,critic_grad_norm:0.5018786191940308,ratio:0.9985939264297485,average_step_rewards:0.32499998807907104
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.0262175552546978,policy_loss:-0.004072880380476581,dist_entropy:0.19181506037712098,actor_grad_norm:0.7735233306884766,critic_grad_norm:0.33911702036857605,ratio:0.9964176416397095,average_step_rewards:0.3199999928474426
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.05921778654058774,policy_loss:-0.0027204531905008857,dist_entropy:0.18649678031603495,actor_grad_norm:0.7262235283851624,critic_grad_norm:0.32407310605049133,ratio:0.9994886517524719,average_step_rewards:0.3199999928474426
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.030429078390200932,policy_loss:-0.005562465465627605,dist_entropy:0.18890722294648488,actor_grad_norm:1.2450249195098877,critic_grad_norm:0.2666212320327759,ratio:0.9970385432243347,average_step_rewards:0.33000001311302185
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.019711391006906828,policy_loss:-0.004448558990843606,dist_entropy:0.1784980316956838,actor_grad_norm:0.3883139193058014,critic_grad_norm:0.3013012111186981,ratio:1.0111126899719238,average_step_rewards:0.33000001311302185
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.01970821979145209,policy_loss:0.000645590148943794,dist_entropy:0.16257870097955068,actor_grad_norm:0.13778750598430634,critic_grad_norm:0.13376623392105103,ratio:0.9997178316116333,average_step_rewards:0.33000001311302185
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.020138292883833248,policy_loss:-0.0006823505198893483,dist_entropy:0.16485178073247272,actor_grad_norm:0.1031196191906929,critic_grad_norm:0.056412871927022934,ratio:0.9997331500053406,average_step_rewards:0.33000001311302185
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.02078976569076379,policy_loss:-0.0016736387372172127,dist_entropy:0.17133701841036478,actor_grad_norm:0.1636076420545578,critic_grad_norm:0.030956756323575974,ratio:1.0016566514968872,average_step_rewards:0.32499998807907104
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.03042871815462907,policy_loss:-0.00420561421165863,dist_entropy:0.17470445533593496,actor_grad_norm:0.7420687079429626,critic_grad_norm:0.21882258355617523,ratio:1.002140760421753,average_step_rewards:0.33000001311302185
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.024456839263439178,policy_loss:-0.0027117288416484086,dist_entropy:0.1734473963578542,actor_grad_norm:0.2736324965953827,critic_grad_norm:0.09032008051872253,ratio:1.0017515420913696,average_step_rewards:0.33000001311302185
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:50.0,avg_sp:0.9545454545454546,value_loss:0.026157273476322494,policy_loss:-0.0036354270529312355,dist_entropy:0.16314597725868224,actor_grad_norm:0.31091922521591187,critic_grad_norm:0.04277835413813591,ratio:1.0033706426620483,average_step_rewards:0.3149999976158142
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.14141970376173654,policy_loss:-0.008342875333735714,dist_entropy:0.16184110740820568,actor_grad_norm:1.0253561735153198,critic_grad_norm:1.1200032234191895,ratio:1.000214695930481,average_step_rewards:0.32499998807907104
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.08089577158292134,policy_loss:-0.005153322983470095,dist_entropy:0.16241918206214906,actor_grad_norm:0.5811731219291687,critic_grad_norm:0.6532668471336365,ratio:1.0008363723754883,average_step_rewards:0.33000001311302185
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.033990981181462605,policy_loss:-0.0015684954525058803,dist_entropy:0.16066563924153646,actor_grad_norm:0.41816824674606323,critic_grad_norm:0.4849531948566437,ratio:0.9975263476371765,average_step_rewards:0.33000001311302185
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.033049137145280835,policy_loss:-0.003947706230295204,dist_entropy:0.15298916300137838,actor_grad_norm:0.29366734623908997,critic_grad_norm:0.24451495707035065,ratio:1.0067837238311768,average_step_rewards:0.33000001311302185
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.03134748749434948,policy_loss:0.0003973517417422615,dist_entropy:0.1377027024825414,actor_grad_norm:0.16049447655677795,critic_grad_norm:0.11348333209753036,ratio:0.9994057416915894,average_step_rewards:0.32499998807907104
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.07117641319831212,policy_loss:-0.005389828931540252,dist_entropy:0.1324208199977875,actor_grad_norm:0.8214614987373352,critic_grad_norm:0.44037801027297974,ratio:1.00040602684021,average_step_rewards:0.33000001311302185
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.04059125085671743,policy_loss:-0.0038154375711455892,dist_entropy:0.10792436053355535,actor_grad_norm:0.269670695066452,critic_grad_norm:0.2130855917930603,ratio:0.9941101670265198,average_step_rewards:0.32499998807907104
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:49.0,avg_sp:0.6818181818181818,value_loss:0.087420953810215,policy_loss:-0.00666700707298394,dist_entropy:0.10831761409838994,actor_grad_norm:0.807121992111206,critic_grad_norm:0.46311336755752563,ratio:0.9942741394042969,average_step_rewards:0.22499999403953552
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:49.0,avg_sp:0.803030303030303,value_loss:0.16386825640996297,policy_loss:-0.04732448579867684,dist_entropy:0.16018805901209512,actor_grad_norm:2.1932730674743652,critic_grad_norm:3.679673671722412,ratio:1.0024521350860596,average_step_rewards:0.26499998569488525
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.09084860930840175,policy_loss:-0.05366496167580266,dist_entropy:0.10490895211696624,actor_grad_norm:0.8519315719604492,critic_grad_norm:0.7962589263916016,ratio:0.9967182278633118,average_step_rewards:0.32499998807907104
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:49.0,avg_sp:0.9545454545454546,value_loss:0.05957061176498731,policy_loss:-0.003819453381001973,dist_entropy:0.07960147013266881,actor_grad_norm:0.20523588359355927,critic_grad_norm:1.2596536874771118,ratio:1.0002440214157104,average_step_rewards:0.3149999976158142
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.1465080847342809,policy_loss:-0.005655177535954911,dist_entropy:0.07739679117997487,actor_grad_norm:0.49741262197494507,critic_grad_norm:1.4261438846588135,ratio:0.9994956254959106,average_step_rewards:0.33000001311302185
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.04073309724529584,policy_loss:-0.00012932308387831882,dist_entropy:0.08045982271432876,actor_grad_norm:0.05682496726512909,critic_grad_norm:1.0515810251235962,ratio:1.000204086303711,average_step_rewards:0.33000001311302185
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.03797146330277125,policy_loss:-0.0001487983078162299,dist_entropy:0.08370818396409353,actor_grad_norm:0.05983676016330719,critic_grad_norm:0.4473975598812103,ratio:1.0003312826156616,average_step_rewards:0.33000001311302185
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.03810368279616038,policy_loss:-3.49273682610729e-05,dist_entropy:0.08705696910619735,actor_grad_norm:0.030269237235188484,critic_grad_norm:0.2082825005054474,ratio:0.9996742010116577,average_step_rewards:0.33000001311302185
