episode:1,Updates:1/50,Timesteps:400/10000,FPS:88.0,avg_sp:0.3484848484848485,value_loss:0.9315857410430908,policy_loss:-0.008717282492357014,dist_entropy:0.691715661684672,actor_grad_norm:2.121596336364746,critic_grad_norm:5.141388416290283,ratio:0.9977233409881592,average_step_rewards:0.11500000208616257
episode:12,Updates:12/50,Timesteps:2600/10000,FPS:53.0,avg_sp:0.9090909090909091,value_loss:0.08526886105537415,policy_loss:-0.009467267308384208,dist_entropy:0.30671855608622234,actor_grad_norm:2.234994411468506,critic_grad_norm:1.3774904012680054,ratio:1.0014240741729736,average_step_rewards:0.30000001192092896
episode:13,Updates:13/50,Timesteps:2800/10000,FPS:53.0,avg_sp:0.8484848484848485,value_loss:0.0939139078060786,policy_loss:-0.0078025640848403315,dist_entropy:0.2900537927945455,actor_grad_norm:1.7776809930801392,critic_grad_norm:0.9200526475906372,ratio:1.0036838054656982,average_step_rewards:0.2800000011920929
episode:14,Updates:14/50,Timesteps:3000/10000,FPS:52.0,avg_sp:0.9696969696969697,value_loss:0.1546301434437434,policy_loss:-0.006311964863445614,dist_entropy:0.2757983863353729,actor_grad_norm:1.9505070447921753,critic_grad_norm:1.4997671842575073,ratio:0.9998990893363953,average_step_rewards:0.3199999928474426
episode:15,Updates:15/50,Timesteps:3200/10000,FPS:52.0,avg_sp:0.9090909090909091,value_loss:0.060817764202753706,policy_loss:-0.002956800578705347,dist_entropy:0.2545846998691559,actor_grad_norm:1.1374019384384155,critic_grad_norm:0.8920273184776306,ratio:0.9994204044342041,average_step_rewards:0.30000001192092896
episode:16,Updates:16/50,Timesteps:3400/10000,FPS:52.0,avg_sp:0.9242424242424242,value_loss:0.056245973457892735,policy_loss:-0.007094677051218904,dist_entropy:0.22995200057824453,actor_grad_norm:1.9269506931304932,critic_grad_norm:0.6141319274902344,ratio:1.000017523765564,average_step_rewards:0.3050000071525574
episode:17,Updates:17/50,Timesteps:3600/10000,FPS:52.0,avg_sp:0.9696969696969697,value_loss:0.05305879960457484,policy_loss:-0.007333667341619806,dist_entropy:0.2091556340456009,actor_grad_norm:1.6948374509811401,critic_grad_norm:0.27467507123947144,ratio:0.9989610910415649,average_step_rewards:0.3199999928474426
episode:18,Updates:18/50,Timesteps:3800/10000,FPS:51.0,avg_sp:0.9545454545454546,value_loss:0.023931318273146946,policy_loss:-0.009326856488982809,dist_entropy:0.1725666602452596,actor_grad_norm:1.671990990638733,critic_grad_norm:0.5380664467811584,ratio:0.9987748265266418,average_step_rewards:0.3149999976158142
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.052170919626951216,policy_loss:-0.003636428545073992,dist_entropy:0.13962639073530833,actor_grad_norm:1.3951879739761353,critic_grad_norm:0.3030186891555786,ratio:1.001221776008606,average_step_rewards:0.32499998807907104
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.02221611316005389,policy_loss:-0.007301305083557974,dist_entropy:0.11908473074436188,actor_grad_norm:1.629576563835144,critic_grad_norm:0.3815445601940155,ratio:1.0009334087371826,average_step_rewards:0.32499998807907104
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.023921243473887445,policy_loss:-0.001367433372652164,dist_entropy:0.10141952286163966,actor_grad_norm:0.7335655093193054,critic_grad_norm:0.11627904325723648,ratio:1.0001121759414673,average_step_rewards:0.32499998807907104
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.0253372830649217,policy_loss:-0.0014433348065940876,dist_entropy:0.09648588399092356,actor_grad_norm:0.7062807679176331,critic_grad_norm:0.05822388082742691,ratio:1.0006837844848633,average_step_rewards:0.32499998807907104
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:51.0,avg_sp:1.0,value_loss:0.02671533524990082,policy_loss:-0.001584499347605739,dist_entropy:0.09972609778245291,actor_grad_norm:0.7182984948158264,critic_grad_norm:0.03896285593509674,ratio:1.0009924173355103,average_step_rewards:0.33000001311302185
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.02331034988164902,policy_loss:-0.00026960138862097693,dist_entropy:0.1042300080259641,actor_grad_norm:0.09874313324689865,critic_grad_norm:0.10769161581993103,ratio:1.0002821683883667,average_step_rewards:0.33000001311302185
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.024378925934433936,policy_loss:-0.003249417955831942,dist_entropy:0.09623267203569412,actor_grad_norm:0.3367983400821686,critic_grad_norm:0.048263270407915115,ratio:0.9964415431022644,average_step_rewards:0.33000001311302185
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.025317559018731117,policy_loss:0.00019320765997205374,dist_entropy:0.08322850118080775,actor_grad_norm:0.07130694389343262,critic_grad_norm:0.02228984609246254,ratio:0.9997950196266174,average_step_rewards:0.33000001311302185
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.026236567025383312,policy_loss:-2.0209153467713272e-06,dist_entropy:0.08201880604028702,actor_grad_norm:0.05877505615353584,critic_grad_norm:0.01419990137219429,ratio:1.000008225440979,average_step_rewards:0.3199999928474426
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.06394147127866745,policy_loss:-0.003731583208156053,dist_entropy:0.08204829593499502,actor_grad_norm:0.949091374874115,critic_grad_norm:0.4419199526309967,ratio:0.9991423487663269,average_step_rewards:0.33000001311302185
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.03347599605719249,policy_loss:6.52591349847853e-07,dist_entropy:0.08043840676546096,actor_grad_norm:0.02279198169708252,critic_grad_norm:0.2291492372751236,ratio:0.9999474883079529,average_step_rewards:0.32499998807907104
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.0703942691286405,policy_loss:-0.0007241447487321769,dist_entropy:0.08077917794386545,actor_grad_norm:0.5046389698982239,critic_grad_norm:0.3550136983394623,ratio:0.9999827742576599,average_step_rewards:0.33000001311302185
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.03412916560967763,policy_loss:-0.00027664995074155505,dist_entropy:0.08299186329046886,actor_grad_norm:0.08305834233760834,critic_grad_norm:0.20563922822475433,ratio:1.0007920265197754,average_step_rewards:0.33000001311302185
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.0350946307182312,policy_loss:-0.00041103053308324535,dist_entropy:0.08961657583713531,actor_grad_norm:0.07075438648462296,critic_grad_norm:0.09405724704265594,ratio:1.0008760690689087,average_step_rewards:0.32499998807907104
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.04432753846049309,policy_loss:-0.0007672421489066512,dist_entropy:0.09562511692444484,actor_grad_norm:0.620216429233551,critic_grad_norm:0.19468647241592407,ratio:1.0008987188339233,average_step_rewards:0.32499998807907104
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.045895887166261674,policy_loss:-0.001394794614325893,dist_entropy:0.09910615185896555,actor_grad_norm:0.5778401494026184,critic_grad_norm:0.08624894171953201,ratio:1.0001658201217651,average_step_rewards:0.32499998807907104
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.048835901419321696,policy_loss:-0.001222002400279365,dist_entropy:0.10372827450434367,actor_grad_norm:0.5871713757514954,critic_grad_norm:0.055121488869190216,ratio:0.9995974898338318,average_step_rewards:0.33000001311302185
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.044810533771912256,policy_loss:0.00015512546087119715,dist_entropy:0.09894067694743475,actor_grad_norm:0.17033086717128754,critic_grad_norm:0.13216404616832733,ratio:1.0010441541671753,average_step_rewards:0.33000001311302185
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.04644548818469048,policy_loss:-0.004164023619145141,dist_entropy:0.07859395394722621,actor_grad_norm:0.3772020936012268,critic_grad_norm:0.0589371956884861,ratio:0.9987819194793701,average_step_rewards:0.33000001311302185
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.0474051167567571,policy_loss:0.00010792012974949471,dist_entropy:0.062265330304702125,actor_grad_norm:0.05964118614792824,critic_grad_norm:0.025084029883146286,ratio:1.000648021697998,average_step_rewards:0.33000001311302185
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.04833816438913345,policy_loss:2.605843533456387e-05,dist_entropy:0.05878817066550255,actor_grad_norm:0.0497974269092083,critic_grad_norm:0.012498111464083195,ratio:1.0001325607299805,average_step_rewards:0.33000001311302185
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.049367685119311014,policy_loss:6.998062178039295e-06,dist_entropy:0.058141435186068215,actor_grad_norm:0.026846671476960182,critic_grad_norm:0.011474731378257275,ratio:0.9999944567680359,average_step_rewards:0.33000001311302185
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.05047888954480489,policy_loss:-3.137501067249637e-05,dist_entropy:0.05866748591264089,actor_grad_norm:0.028392493724822998,critic_grad_norm:0.00593463983386755,ratio:1.000050663948059,average_step_rewards:0.33000001311302185
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.051620747148990634,policy_loss:-3.846216175468579e-05,dist_entropy:0.05966901977856954,actor_grad_norm:0.05522102862596512,critic_grad_norm:0.007754271384328604,ratio:1.0000512599945068,average_step_rewards:0.33000001311302185
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.05225672001640002,policy_loss:-2.0736138003485395e-05,dist_entropy:0.060739578555027644,actor_grad_norm:0.1094183400273323,critic_grad_norm:0.014622863382101059,ratio:0.9999696016311646,average_step_rewards:0.33000001311302185
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.0524297242363294,policy_loss:-2.9681603061722703e-05,dist_entropy:0.06138119374712308,actor_grad_norm:0.06228922680020332,critic_grad_norm:0.007179795298725367,ratio:1.0000388622283936,average_step_rewards:0.33000001311302185
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.05303383270899455,policy_loss:-4.3886263752934694e-05,dist_entropy:0.06251781359314919,actor_grad_norm:0.02958751656115055,critic_grad_norm:0.008680274710059166,ratio:1.0000327825546265,average_step_rewards:0.33000001311302185
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.05397427280743917,policy_loss:-3.076100309045889e-05,dist_entropy:0.06393117755651474,actor_grad_norm:0.01862206868827343,critic_grad_norm:0.007689650170505047,ratio:0.9999588131904602,average_step_rewards:0.33000001311302185
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.054971164713303246,policy_loss:-4.153954921643314e-05,dist_entropy:0.06524512668450673,actor_grad_norm:0.026538347825407982,critic_grad_norm:0.003859644290059805,ratio:1.0000101327896118,average_step_rewards:0.33000001311302185
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.05605998734633128,policy_loss:-9.569724419655757e-06,dist_entropy:0.06637665927410126,actor_grad_norm:0.016745444387197495,critic_grad_norm:0.004341678228229284,ratio:0.9999327063560486,average_step_rewards:0.32499998807907104
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.10740023056666057,policy_loss:-0.005826521103891243,dist_entropy:0.0591677854458491,actor_grad_norm:0.796058714389801,critic_grad_norm:0.45696306228637695,ratio:0.9999350905418396,average_step_rewards:0.33000001311302185
