episode:1,Updates:1/50,Timesteps:400/10000,FPS:89.0,avg_sp:0.3181818181818182,value_loss:0.45671226978302004,policy_loss:-0.011601225754556783,dist_entropy:0.6921057422955831,actor_grad_norm:2.7733914852142334,critic_grad_norm:3.840991497039795,ratio:1.0043116807937622,average_step_rewards:0.10499999672174454
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05560745770732562,policy_loss:-1.6352891793462256e-05,dist_entropy:0.1269751876592636,actor_grad_norm:0.1448029726743698,critic_grad_norm:0.1601380556821823,ratio:1.00078547000885,average_step_rewards:0.33000001311302185
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05709425384799639,policy_loss:8.342584043319335e-06,dist_entropy:0.11624209185441335,actor_grad_norm:0.10737545788288116,critic_grad_norm:0.07331228256225586,ratio:1.000414490699768,average_step_rewards:0.33000001311302185
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.05868427256743113,policy_loss:-4.096031229749997e-07,dist_entropy:0.10932572682698567,actor_grad_norm:0.12063930928707123,critic_grad_norm:0.030763734132051468,ratio:1.0001895427703857,average_step_rewards:0.32499998807907104
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.09944887508948644,policy_loss:-0.0028341301366842024,dist_entropy:0.10626418789227804,actor_grad_norm:0.48823273181915283,critic_grad_norm:0.4068942666053772,ratio:0.9993324875831604,average_step_rewards:0.33000001311302185
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.06355632990598678,policy_loss:1.7212788097846023e-05,dist_entropy:0.09950307756662369,actor_grad_norm:0.08610207587480545,critic_grad_norm:0.17377328872680664,ratio:1.0002683401107788,average_step_rewards:0.33000001311302185
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.06718360930681229,policy_loss:-6.483201142811386e-05,dist_entropy:0.09806827406088511,actor_grad_norm:0.11351121217012405,critic_grad_norm:0.20931799709796906,ratio:1.0001128911972046,average_step_rewards:0.32499998807907104
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.07277122537295024,policy_loss:-0.0008926043877629297,dist_entropy:0.09301928480466207,actor_grad_norm:0.5392902493476868,critic_grad_norm:0.1576826572418213,ratio:0.9996545314788818,average_step_rewards:0.32499998807907104
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.0738321175177892,policy_loss:-0.0007430240297107815,dist_entropy:0.08760790973901748,actor_grad_norm:0.515024721622467,critic_grad_norm:0.08398843556642532,ratio:1.0001471042633057,average_step_rewards:0.33000001311302185
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.06859752088785172,policy_loss:9.242216882447234e-06,dist_entropy:0.08281078487634659,actor_grad_norm:0.07082536816596985,critic_grad_norm:0.1498291939496994,ratio:1.0002942085266113,average_step_rewards:0.33000001311302185
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.07016688386599222,policy_loss:2.39936511897317e-06,dist_entropy:0.07936966568231582,actor_grad_norm:0.07051357626914978,critic_grad_norm:0.06257212907075882,ratio:0.9995388388633728,average_step_rewards:0.33000001311302185
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.07165051649014155,policy_loss:3.665924074525151e-06,dist_entropy:0.07716199656327566,actor_grad_norm:0.05740312114357948,critic_grad_norm:0.029113201424479485,ratio:1.0000815391540527,average_step_rewards:0.33000001311302185
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:49.0,avg_sp:0.9696969696969697,value_loss:0.07310495277245839,policy_loss:-3.868738829737595e-07,dist_entropy:0.07614438931147258,actor_grad_norm:0.049483928829431534,critic_grad_norm:0.014425673522055149,ratio:0.9999939203262329,average_step_rewards:0.3199999928474426
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.0896744688351949,policy_loss:-0.0012665847554841718,dist_entropy:0.07498358090718588,actor_grad_norm:0.9144984483718872,critic_grad_norm:0.34317925572395325,ratio:0.9998219013214111,average_step_rewards:0.33000001311302185
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.0768529882033666,policy_loss:2.759202329010909e-05,dist_entropy:0.07053740719954173,actor_grad_norm:0.04286038130521774,critic_grad_norm:0.23833081126213074,ratio:0.9999199509620667,average_step_rewards:0.32499998807907104
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.12833181818326314,policy_loss:-0.0018926718196986768,dist_entropy:0.06863005012273789,actor_grad_norm:0.24585624039173126,critic_grad_norm:0.36431270837783813,ratio:0.9996954798698425,average_step_rewards:0.33000001311302185
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.08040454636017481,policy_loss:3.1931400459465448e-06,dist_entropy:0.06898124615351359,actor_grad_norm:0.03971739485859871,critic_grad_norm:0.3793860971927643,ratio:1.0000125169754028,average_step_rewards:0.32499998807907104
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.12881869077682495,policy_loss:-0.0026469646597202965,dist_entropy:0.07056069970130921,actor_grad_norm:0.37697967886924744,critic_grad_norm:0.5479771494865417,ratio:0.9994425177574158,average_step_rewards:0.32499998807907104
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.09447508702675501,policy_loss:-0.0007066960876618585,dist_entropy:0.06972101678450902,actor_grad_norm:0.4100334942340851,critic_grad_norm:0.24561533331871033,ratio:0.9996880888938904,average_step_rewards:0.33000001311302185
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.08858349273602167,policy_loss:1.444021850272037e-06,dist_entropy:0.06472373406092326,actor_grad_norm:0.04542382061481476,critic_grad_norm:0.2038564831018448,ratio:1.0000158548355103,average_step_rewards:0.33000001311302185
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.09005868186553319,policy_loss:-1.8378098738836001e-06,dist_entropy:0.06267688497900963,actor_grad_norm:0.03602530062198639,critic_grad_norm:0.08165057003498077,ratio:0.9998502135276794,average_step_rewards:0.33000001311302185
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.09141341795523962,policy_loss:-1.721461629659397e-06,dist_entropy:0.06176157345374425,actor_grad_norm:0.037649162113666534,critic_grad_norm:0.03362935781478882,ratio:0.9998612999916077,average_step_rewards:0.32499998807907104
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.14690158665180206,policy_loss:-0.003020899893405549,dist_entropy:0.06001850167910258,actor_grad_norm:0.4525657892227173,critic_grad_norm:0.45789963006973267,ratio:0.9990982413291931,average_step_rewards:0.33000001311302185
