episode:1,Updates:1/50,Timesteps:400/10000,FPS:89.0,avg_sp:0.3939393939393939,value_loss:1.475268816947937,policy_loss:-0.0060540755991824,dist_entropy:0.6922422409057617,actor_grad_norm:1.471656084060669,critic_grad_norm:5.454358100891113,ratio:1.0007718801498413,average_step_rewards:0.12999999523162842
episode:12,Updates:12/50,Timesteps:2600/10000,FPS:53.0,avg_sp:0.8787878787878788,value_loss:0.17885187069574993,policy_loss:-0.007853229666749683,dist_entropy:0.25708857278029124,actor_grad_norm:1.7797942161560059,critic_grad_norm:0.9486743807792664,ratio:0.9998906254768372,average_step_rewards:0.28999999165534973
episode:13,Updates:13/50,Timesteps:2800/10000,FPS:52.0,avg_sp:0.9696969696969697,value_loss:0.11578366806109747,policy_loss:-0.0076002921105051986,dist_entropy:0.21134392023086548,actor_grad_norm:1.5908987522125244,critic_grad_norm:0.7478792071342468,ratio:0.9989516139030457,average_step_rewards:0.3199999928474426
episode:14,Updates:14/50,Timesteps:3000/10000,FPS:52.0,avg_sp:0.9393939393939394,value_loss:0.07022448579470317,policy_loss:-0.0037389113693498286,dist_entropy:0.17877817749977112,actor_grad_norm:0.9759510159492493,critic_grad_norm:0.6862963438034058,ratio:1.0002998113632202,average_step_rewards:0.3100000023841858
episode:15,Updates:15/50,Timesteps:3200/10000,FPS:52.0,avg_sp:0.9090909090909091,value_loss:0.044414365539948146,policy_loss:-0.005257637366807917,dist_entropy:0.15435082813103992,actor_grad_norm:1.6151493787765503,critic_grad_norm:0.7120327353477478,ratio:0.9997182488441467,average_step_rewards:0.30000001192092896
episode:16,Updates:16/50,Timesteps:3400/10000,FPS:52.0,avg_sp:0.9848484848484849,value_loss:0.15008002817630767,policy_loss:-0.006112304765420676,dist_entropy:0.1282827561100324,actor_grad_norm:1.3898065090179443,critic_grad_norm:1.3042315244674683,ratio:0.9994611144065857,average_step_rewards:0.32499998807907104
episode:17,Updates:17/50,Timesteps:3600/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.05953331117828687,policy_loss:-0.003506851063575548,dist_entropy:0.10705665051937104,actor_grad_norm:0.9006322026252747,critic_grad_norm:0.802170991897583,ratio:0.9996622800827026,average_step_rewards:0.3199999928474426
episode:18,Updates:18/50,Timesteps:3800/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.04233313078681628,policy_loss:-0.0027127242044856135,dist_entropy:0.09051996320486069,actor_grad_norm:1.1135765314102173,critic_grad_norm:0.44569990038871765,ratio:1.0005295276641846,average_step_rewards:0.32499998807907104
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.060155415038267775,policy_loss:-0.005776805437480389,dist_entropy:0.07601660390694936,actor_grad_norm:1.0771464109420776,critic_grad_norm:0.41602152585983276,ratio:1.0000028610229492,average_step_rewards:0.32499998807907104
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.06805794686079025,policy_loss:-0.0008067822879529748,dist_entropy:0.06635399609804153,actor_grad_norm:0.6329457759857178,critic_grad_norm:0.3071335554122925,ratio:1.0000102519989014,average_step_rewards:0.3199999928474426
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:51.0,avg_sp:1.0,value_loss:0.05028422474861145,policy_loss:-0.0027376629992116835,dist_entropy:0.06490496844053269,actor_grad_norm:0.9817562103271484,critic_grad_norm:0.2583262622356415,ratio:1.0005121231079102,average_step_rewards:0.33000001311302185
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:51.0,avg_sp:1.0,value_loss:0.041673175245523456,policy_loss:-1.3769467515819163e-06,dist_entropy:0.058941565950711566,actor_grad_norm:0.28803643584251404,critic_grad_norm:0.2522384524345398,ratio:1.0004658699035645,average_step_rewards:0.33000001311302185
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.0432909573117892,policy_loss:3.9305448100387014e-05,dist_entropy:0.057828407486279806,actor_grad_norm:0.16438783705234528,critic_grad_norm:0.1131298616528511,ratio:1.0000088214874268,average_step_rewards:0.3199999928474426
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.08180488348007202,policy_loss:-0.0013021474723160509,dist_entropy:0.05502683868010839,actor_grad_norm:0.8555895090103149,critic_grad_norm:0.4119700491428375,ratio:1.000251293182373,average_step_rewards:0.32499998807907104
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.052005477249622345,policy_loss:-0.0011243799321042876,dist_entropy:0.04717862457036972,actor_grad_norm:0.5662285089492798,critic_grad_norm:0.25012075901031494,ratio:0.9995869994163513,average_step_rewards:0.32499998807907104
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.08127136329809824,policy_loss:-0.0007461889342327351,dist_entropy:0.04222363357742628,actor_grad_norm:0.5153969526290894,critic_grad_norm:0.2195754200220108,ratio:1.000070333480835,average_step_rewards:0.33000001311302185
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.049406528224547705,policy_loss:3.672027589836091e-05,dist_entropy:0.04120139727989833,actor_grad_norm:0.09810630977153778,critic_grad_norm:0.2150341421365738,ratio:0.9998694062232971,average_step_rewards:0.33000001311302185
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.050366347283124925,policy_loss:-7.518927231497941e-07,dist_entropy:0.03712538729111354,actor_grad_norm:0.10596718639135361,critic_grad_norm:0.09876272082328796,ratio:1.0001194477081299,average_step_rewards:0.33000001311302185
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.051660379767417906,policy_loss:2.910216667710112e-06,dist_entropy:0.03615848769744237,actor_grad_norm:0.08499220758676529,critic_grad_norm:0.04656488820910454,ratio:1.0000725984573364,average_step_rewards:0.3199999928474426
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.0652157614628474,policy_loss:-0.0021095462529531874,dist_entropy:0.03492192029953003,actor_grad_norm:0.9351660013198853,critic_grad_norm:0.29366132616996765,ratio:0.9998250603675842,average_step_rewards:0.33000001311302185
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.05546770145495732,policy_loss:1.3997594796218612e-05,dist_entropy:0.030925496543447176,actor_grad_norm:0.08240135759115219,critic_grad_norm:0.24103771150112152,ratio:1.0001176595687866,average_step_rewards:0.32499998807907104
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.096092522641023,policy_loss:-0.0005389320114627339,dist_entropy:0.029824780051906905,actor_grad_norm:0.5052080750465393,critic_grad_norm:0.3113650977611542,ratio:0.9999197125434875,average_step_rewards:0.33000001311302185
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.059027258306741714,policy_loss:-8.483727847637587e-08,dist_entropy:0.027410537625352543,actor_grad_norm:0.10241487622261047,critic_grad_norm:0.22183941304683685,ratio:1.0001333951950073,average_step_rewards:0.33000001311302185
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.06019031554460526,policy_loss:4.478534098180849e-06,dist_entropy:0.02701157480478287,actor_grad_norm:0.06539244204759598,critic_grad_norm:0.10341700166463852,ratio:1.0000417232513428,average_step_rewards:0.33000001311302185
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.06151842524607976,policy_loss:-6.492932573820553e-08,dist_entropy:0.02589441028734048,actor_grad_norm:0.061774447560310364,critic_grad_norm:0.04481043294072151,ratio:1.000040888786316,average_step_rewards:0.33000001311302185
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.06292517234881718,policy_loss:1.981417351970549e-06,dist_entropy:0.025510569786032042,actor_grad_norm:0.04880556836724281,critic_grad_norm:0.021611860021948814,ratio:1.0000183582305908,average_step_rewards:0.33000001311302185
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.06427006224791208,policy_loss:-3.6001205601839575e-08,dist_entropy:0.02516973242163658,actor_grad_norm:0.051622726023197174,critic_grad_norm:0.010297555476427078,ratio:0.999994695186615,average_step_rewards:0.32499998807907104
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.07306571205457052,policy_loss:-0.000667398574471001,dist_entropy:0.024450086429715155,actor_grad_norm:0.4879675805568695,critic_grad_norm:0.15998601913452148,ratio:0.9998635053634644,average_step_rewards:0.32499998807907104
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.07514989376068115,policy_loss:-0.0008975514665943744,dist_entropy:0.022586638604601226,actor_grad_norm:0.4851919412612915,critic_grad_norm:0.09699811041355133,ratio:1.0000193119049072,average_step_rewards:0.33000001311302185
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.07010673781236013,policy_loss:7.780392987655205e-08,dist_entropy:0.020860380306839944,actor_grad_norm:0.04116331785917282,critic_grad_norm:0.14126800000667572,ratio:1.0001057386398315,average_step_rewards:0.33000001311302185
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.0717206800977389,policy_loss:5.848566680466405e-06,dist_entropy:0.020724894230564436,actor_grad_norm:0.029716258868575096,critic_grad_norm:0.07526152580976486,ratio:0.9999896883964539,average_step_rewards:0.33000001311302185
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.07316384067138036,policy_loss:3.273487090282856e-07,dist_entropy:0.02008987988034884,actor_grad_norm:0.03176889568567276,critic_grad_norm:0.028635773807764053,ratio:1.000009298324585,average_step_rewards:0.33000001311302185
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.07459828853607178,policy_loss:-1.26361849576521e-08,dist_entropy:0.020449820533394815,actor_grad_norm:0.02798382379114628,critic_grad_norm:0.014955149032175541,ratio:1.0000081062316895,average_step_rewards:0.33000001311302185
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.07603561331828436,policy_loss:2.0027160670584483e-08,dist_entropy:0.019940708205103873,actor_grad_norm:0.030330335721373558,critic_grad_norm:0.009020784869790077,ratio:1.0000044107437134,average_step_rewards:0.33000001311302185
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.07748128374417623,policy_loss:2.4684269993950163e-07,dist_entropy:0.020255343740185103,actor_grad_norm:0.02878410741686821,critic_grad_norm:0.006048574578016996,ratio:1.0000075101852417,average_step_rewards:0.33000001311302185
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.07885624915361404,policy_loss:2.26895014539726e-07,dist_entropy:0.019772825638453166,actor_grad_norm:0.02728378213942051,critic_grad_norm:0.004975209478288889,ratio:1.000006079673767,average_step_rewards:0.33000001311302185
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.0801794355114301,policy_loss:1.271565726786624e-09,dist_entropy:0.019656265278657277,actor_grad_norm:0.030919698998332024,critic_grad_norm:0.005599800031632185,ratio:1.0000097751617432,average_step_rewards:0.32499998807907104
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.13446905811627705,policy_loss:-0.000431213478926414,dist_entropy:0.01921943575143814,actor_grad_norm:0.4357297718524933,critic_grad_norm:0.3895496726036072,ratio:0.9999321103096008,average_step_rewards:0.33000001311302185
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.08401062140862146,policy_loss:1.1386871377065214e-06,dist_entropy:0.018035365889469784,actor_grad_norm:0.027137918397784233,critic_grad_norm:0.40766069293022156,ratio:1.0000100135803223,average_step_rewards:0.32499998807907104
