episode:1,Updates:1/50,Timesteps:400/10000,FPS:88.0,avg_sp:0.30303030303030304,value_loss:0.782966403166453,policy_loss:-0.005871355910009394,dist_entropy:0.6922982454299926,actor_grad_norm:1.368135690689087,critic_grad_norm:4.355220317840576,ratio:1.0025794506072998,average_step_rewards:0.10000000149011612
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.05921979198853175,policy_loss:-0.005421138605258117,dist_entropy:0.32424702246983844,actor_grad_norm:1.1031992435455322,critic_grad_norm:0.5891354084014893,ratio:0.9948095083236694,average_step_rewards:0.3199999928474426
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.08769343346357346,policy_loss:-0.006507335814918965,dist_entropy:0.31533364256223045,actor_grad_norm:0.8013754487037659,critic_grad_norm:0.6894093751907349,ratio:0.9997337460517883,average_step_rewards:0.3199999928474426
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.0894203136364619,policy_loss:-0.008489864478508628,dist_entropy:0.311406809091568,actor_grad_norm:0.7216938138008118,critic_grad_norm:0.31222692131996155,ratio:0.996850311756134,average_step_rewards:0.3199999928474426
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:51.0,avg_sp:0.8787878787878788,value_loss:0.09470422516266505,policy_loss:-0.005732176750277477,dist_entropy:0.30860289732615154,actor_grad_norm:1.1383370161056519,critic_grad_norm:0.4696112275123596,ratio:1.001878261566162,average_step_rewards:0.28999999165534973
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.18319767316182453,policy_loss:-0.011030548802732198,dist_entropy:0.29814117948214214,actor_grad_norm:1.043796181678772,critic_grad_norm:1.8152097463607788,ratio:0.9972686171531677,average_step_rewards:0.3199999928474426
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.10290354490280151,policy_loss:-0.007618567266268647,dist_entropy:0.28022499481836954,actor_grad_norm:1.3770248889923096,critic_grad_norm:1.4376105070114136,ratio:1.0007904767990112,average_step_rewards:0.32499998807907104
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:50.0,avg_sp:0.9545454545454546,value_loss:0.04110359599192937,policy_loss:-0.001222025093273249,dist_entropy:0.25048421025276185,actor_grad_norm:0.433929979801178,critic_grad_norm:0.9174360632896423,ratio:0.997895359992981,average_step_rewards:0.3149999976158142
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.11264720360438028,policy_loss:-0.0040120329089307445,dist_entropy:0.2471248298883438,actor_grad_norm:1.0606926679611206,critic_grad_norm:0.5232747793197632,ratio:0.9992138147354126,average_step_rewards:0.33000001311302185
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.03303990289568901,policy_loss:0.000795151601002253,dist_entropy:0.2271682212750117,actor_grad_norm:0.18590931594371796,critic_grad_norm:0.766536295413971,ratio:0.9990869760513306,average_step_rewards:0.3199999928474426
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.07887236525615056,policy_loss:-0.0031952840601249476,dist_entropy:0.23157021403312683,actor_grad_norm:0.7089852690696716,critic_grad_norm:0.28785765171051025,ratio:0.9992645382881165,average_step_rewards:0.3199999928474426
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.11306489805380503,policy_loss:-0.0040476138911519875,dist_entropy:0.23044428527355193,actor_grad_norm:0.6373082995414734,critic_grad_norm:0.4861852824687958,ratio:0.9989659190177917,average_step_rewards:0.33000001311302185
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.037958512206872304,policy_loss:-0.0014951531517629253,dist_entropy:0.24100000361601512,actor_grad_norm:0.18127107620239258,critic_grad_norm:0.5081401467323303,ratio:1.0013327598571777,average_step_rewards:0.32499998807907104
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.08060801923274993,policy_loss:-0.0041650513627489024,dist_entropy:0.23157052497069042,actor_grad_norm:0.7952924370765686,critic_grad_norm:0.4659322202205658,ratio:0.997891366481781,average_step_rewards:0.32499998807907104
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.08271233836809794,policy_loss:-0.0021107298868397943,dist_entropy:0.21051439543565115,actor_grad_norm:0.6365546584129333,critic_grad_norm:0.3300859332084656,ratio:0.9998511672019958,average_step_rewards:0.32499998807907104
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.05500563606619835,policy_loss:-0.005055103530331214,dist_entropy:0.1866183340549469,actor_grad_norm:0.61322420835495,critic_grad_norm:0.4675438106060028,ratio:1.000192642211914,average_step_rewards:0.3199999928474426
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.1332039217154185,policy_loss:-0.003484848479895675,dist_entropy:0.16751219431559244,actor_grad_norm:0.7713152766227722,critic_grad_norm:0.6756559014320374,ratio:0.9994415044784546,average_step_rewards:0.33000001311302185
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.04519306768973668,policy_loss:1.63702969449749e-05,dist_entropy:0.16255676448345185,actor_grad_norm:0.08735541999340057,critic_grad_norm:0.6834309697151184,ratio:0.999893069267273,average_step_rewards:0.32499998807907104
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.09244345823923747,policy_loss:-0.001101899497172217,dist_entropy:0.16119437913099924,actor_grad_norm:0.5071045756340027,critic_grad_norm:0.47235119342803955,ratio:1.000223159790039,average_step_rewards:0.32499998807907104
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.0866902619600296,policy_loss:-0.002921673449454924,dist_entropy:0.17026065289974213,actor_grad_norm:0.6191555261611938,critic_grad_norm:0.41411298513412476,ratio:0.9996873736381531,average_step_rewards:0.32499998807907104
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.10174654374519984,policy_loss:-0.0013067834133787908,dist_entropy:0.16994360784689586,actor_grad_norm:0.5106498599052429,critic_grad_norm:0.4505869746208191,ratio:0.9995662569999695,average_step_rewards:0.33000001311302185
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.051201780885457994,policy_loss:-0.00044760425772985004,dist_entropy:0.17647432386875153,actor_grad_norm:0.06533846259117126,critic_grad_norm:0.5250800251960754,ratio:0.9982975721359253,average_step_rewards:0.33000001311302185
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.050685434291760124,policy_loss:-0.0009942430680384806,dist_entropy:0.18440588315327963,actor_grad_norm:0.11908598244190216,critic_grad_norm:0.2172888219356537,ratio:0.9997016787528992,average_step_rewards:0.33000001311302185
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.05173876186211904,policy_loss:-0.0032526058213164194,dist_entropy:0.17714213728904724,actor_grad_norm:0.38282278180122375,critic_grad_norm:0.11138000339269638,ratio:0.9991084933280945,average_step_rewards:0.32499998807907104
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.06225757698218028,policy_loss:-0.0022441698294521474,dist_entropy:0.15585343738396962,actor_grad_norm:0.32056108117103577,critic_grad_norm:0.19406653940677643,ratio:1.001162052154541,average_step_rewards:0.33000001311302185
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.05494200016061465,policy_loss:-0.00010902070909682612,dist_entropy:0.15218926966190338,actor_grad_norm:0.07709816098213196,critic_grad_norm:0.1616421490907669,ratio:0.9999106526374817,average_step_rewards:0.33000001311302185
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.055974181989828745,policy_loss:-0.0007773325499535281,dist_entropy:0.1563750276962916,actor_grad_norm:0.15159277617931366,critic_grad_norm:0.07520223408937454,ratio:1.0012028217315674,average_step_rewards:0.33000001311302185
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:49.0,avg_sp:0.9696969696969697,value_loss:0.05717266425490379,policy_loss:-0.0007635905711407116,dist_entropy:0.17371660073598225,actor_grad_norm:0.09380073100328445,critic_grad_norm:0.03078094683587551,ratio:0.9996059536933899,average_step_rewards:0.3199999928474426
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.12556056628624598,policy_loss:-0.003573350605554874,dist_entropy:0.18209440708160402,actor_grad_norm:0.8021894097328186,critic_grad_norm:0.6074897050857544,ratio:1.0004993677139282,average_step_rewards:0.33000001311302185
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.06150075768431028,policy_loss:-0.003951642936328437,dist_entropy:0.17555699745814005,actor_grad_norm:0.4337827265262604,critic_grad_norm:0.7660167813301086,ratio:1.003135323524475,average_step_rewards:0.33000001311302185
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.060762364665667215,policy_loss:0.000541347341922401,dist_entropy:0.14952817559242249,actor_grad_norm:0.1004687249660492,critic_grad_norm:0.35574638843536377,ratio:0.9995282888412476,average_step_rewards:0.33000001311302185
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.062352482974529264,policy_loss:-0.0008970433895980771,dist_entropy:0.15314025779565174,actor_grad_norm:0.17810934782028198,critic_grad_norm:0.1553073525428772,ratio:1.0029493570327759,average_step_rewards:0.32499998807907104
