episode:1,Updates:1/50,Timesteps:400/10000,FPS:89.0,avg_sp:0.3787878787878788,value_loss:0.8615100701649984,policy_loss:-0.007384959668231517,dist_entropy:0.6922473390897115,actor_grad_norm:1.7920399904251099,critic_grad_norm:5.31125020980835,ratio:1.0011314153671265,average_step_rewards:0.125
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05235636880000432,policy_loss:5.793332960498295e-06,dist_entropy:0.0586217038333416,actor_grad_norm:0.0531916543841362,critic_grad_norm:0.011279108002781868,ratio:0.9999852776527405,average_step_rewards:0.33000001311302185
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.053816232830286026,policy_loss:1.404205952410346e-05,dist_entropy:0.060126562416553495,actor_grad_norm:0.033737313002347946,critic_grad_norm:0.018460948020219803,ratio:0.9999369978904724,average_step_rewards:0.33000001311302185
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05514750803510348,policy_loss:2.8110345307770976e-06,dist_entropy:0.05788588946064313,actor_grad_norm:0.05427723005414009,critic_grad_norm:0.00932496227324009,ratio:1.0000232458114624,average_step_rewards:0.33000001311302185
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.05650006930033366,policy_loss:6.662845594895828e-06,dist_entropy:0.05901748115817706,actor_grad_norm:0.07135152071714401,critic_grad_norm:0.010614381171762943,ratio:1.0000250339508057,average_step_rewards:0.32499998807907104
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.09900958786408107,policy_loss:-0.003542745515626559,dist_entropy:0.05919639095664024,actor_grad_norm:0.4331190288066864,critic_grad_norm:0.5210073590278625,ratio:0.9999054670333862,average_step_rewards:0.32499998807907104
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.07022701154152552,policy_loss:-0.0007224441154588608,dist_entropy:0.05442555571595828,actor_grad_norm:0.511676013469696,critic_grad_norm:0.2480383664369583,ratio:1.0001376867294312,average_step_rewards:0.33000001311302185
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.06543991416692733,policy_loss:1.7826120031413003e-05,dist_entropy:0.050831896563371025,actor_grad_norm:0.03705285117030144,critic_grad_norm:0.1638648957014084,ratio:1.0000829696655273,average_step_rewards:0.32499998807907104
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.07460351983706157,policy_loss:-0.0005223957719669473,dist_entropy:0.05041685476899147,actor_grad_norm:0.5054972767829895,critic_grad_norm:0.13868770003318787,ratio:1.0000169277191162,average_step_rewards:0.32499998807907104
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.10113396495580673,policy_loss:-0.0027484402866102763,dist_entropy:0.048148404061794284,actor_grad_norm:0.43677806854248047,critic_grad_norm:0.3973943591117859,ratio:0.9988188147544861,average_step_rewards:0.33000001311302185
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.07442322125037511,policy_loss:6.097714055005218e-06,dist_entropy:0.04567608460783958,actor_grad_norm:0.03247011452913284,critic_grad_norm:0.18094651401042938,ratio:0.9999533891677856,average_step_rewards:0.32499998807907104
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.08484068016211192,policy_loss:-0.0006052688802592835,dist_entropy:0.045597795645395914,actor_grad_norm:0.48637232184410095,critic_grad_norm:0.13716290891170502,ratio:0.9999011158943176,average_step_rewards:0.32499998807907104
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.09204512039820353,policy_loss:-0.0009199723520626553,dist_entropy:0.04396912554899852,actor_grad_norm:0.46256524324417114,critic_grad_norm:0.21613480150699615,ratio:0.9998566508293152,average_step_rewards:0.33000001311302185
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.07754635214805602,policy_loss:1.8351157756117212e-05,dist_entropy:0.04050454000631968,actor_grad_norm:0.024929851293563843,critic_grad_norm:0.16067463159561157,ratio:1.000028133392334,average_step_rewards:0.33000001311302185
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.0792991946140925,policy_loss:-7.68502702956179e-08,dist_entropy:0.04043461009860039,actor_grad_norm:0.016846362501382828,critic_grad_norm:0.16637678444385529,ratio:0.9999881982803345,average_step_rewards:0.33000001311302185
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.07674625019232433,policy_loss:-3.294944757629518e-07,dist_entropy:0.039860531439383826,actor_grad_norm:0.030602427199482918,critic_grad_norm:0.04584343358874321,ratio:1.0000041723251343,average_step_rewards:0.33000001311302185
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.0770824005206426,policy_loss:1.4508167862340808e-06,dist_entropy:0.039645740389823915,actor_grad_norm:0.040751565247774124,critic_grad_norm:0.019695481285452843,ratio:1.0000213384628296,average_step_rewards:0.33000001311302185
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.07822009474039078,policy_loss:3.6534468793666026e-06,dist_entropy:0.03945192769169807,actor_grad_norm:0.01624494604766369,critic_grad_norm:0.01780804432928562,ratio:0.9999881386756897,average_step_rewards:0.33000001311302185
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.07963730692863465,policy_loss:-5.01394271671766e-07,dist_entropy:0.03938307762145996,actor_grad_norm:0.027716754004359245,critic_grad_norm:0.010032789781689644,ratio:1.0000053644180298,average_step_rewards:0.32499998807907104
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.09015320638815562,policy_loss:-0.0004655282524181459,dist_entropy:0.03974913085500399,actor_grad_norm:0.500434160232544,critic_grad_norm:0.19296002388000488,ratio:0.9999687075614929,average_step_rewards:0.32499998807907104
