episode:1,Updates:1/50,Timesteps:400/10000,FPS:89.0,avg_sp:0.4090909090909091,value_loss:0.7432468414306641,policy_loss:-0.005356618690614893,dist_entropy:0.6924728393554688,actor_grad_norm:1.2662886381149292,critic_grad_norm:3.8847434520721436,ratio:1.0005587339401245,average_step_rewards:0.13500000536441803
episode:14,Updates:14/50,Timesteps:3000/10000,FPS:53.0,avg_sp:0.9696969696969697,value_loss:0.04894075791041056,policy_loss:-0.006881539681150262,dist_entropy:0.28571860790252684,actor_grad_norm:1.9827207326889038,critic_grad_norm:0.7961838245391846,ratio:0.9986659288406372,average_step_rewards:0.3199999928474426
episode:15,Updates:15/50,Timesteps:3200/10000,FPS:53.0,avg_sp:0.9545454545454546,value_loss:0.02137089322010676,policy_loss:-0.008085242974571827,dist_entropy:0.23814607361952464,actor_grad_norm:1.6077277660369873,critic_grad_norm:0.5230901837348938,ratio:1.0046958923339844,average_step_rewards:0.3149999976158142
episode:16,Updates:16/50,Timesteps:3400/10000,FPS:53.0,avg_sp:0.9242424242424242,value_loss:0.04700486212968826,policy_loss:-0.006678415962805376,dist_entropy:0.19769699970881144,actor_grad_norm:1.79600989818573,critic_grad_norm:0.37560543417930603,ratio:0.9982583522796631,average_step_rewards:0.3050000071525574
episode:17,Updates:17/50,Timesteps:3600/10000,FPS:53.0,avg_sp:0.9848484848484849,value_loss:0.09799259652694066,policy_loss:-0.005726281871398223,dist_entropy:0.164349827170372,actor_grad_norm:1.65618097782135,critic_grad_norm:0.7894560098648071,ratio:0.9984939098358154,average_step_rewards:0.32499998807907104
episode:18,Updates:18/50,Timesteps:3800/10000,FPS:53.0,avg_sp:0.9242424242424242,value_loss:0.02468169741332531,policy_loss:-0.0014936629848088857,dist_entropy:0.1376997301975886,actor_grad_norm:0.8857585787773132,critic_grad_norm:0.5289762020111084,ratio:0.999620795249939,average_step_rewards:0.3050000071525574
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:52.0,avg_sp:0.9848484848484849,value_loss:0.11517612338066101,policy_loss:-0.003911360100687844,dist_entropy:0.12539401054382324,actor_grad_norm:1.4399527311325073,critic_grad_norm:0.9263859391212463,ratio:0.9994324445724487,average_step_rewards:0.32499998807907104
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:52.0,avg_sp:0.9696969696969697,value_loss:0.03596421132485072,policy_loss:-0.0031890620405320646,dist_entropy:0.11400830050309499,actor_grad_norm:1.0164210796356201,critic_grad_norm:0.43992143869400024,ratio:1.0001299381256104,average_step_rewards:0.3199999928474426
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:52.0,avg_sp:1.0,value_loss:0.05511414979894956,policy_loss:-0.0021992331596557336,dist_entropy:0.10231347878774007,actor_grad_norm:0.9959548115730286,critic_grad_norm:0.2079726606607437,ratio:0.9998166561126709,average_step_rewards:0.33000001311302185
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:52.0,avg_sp:0.9545454545454546,value_loss:0.022664083043734233,policy_loss:6.032101387004237e-05,dist_entropy:0.09322485774755478,actor_grad_norm:0.1561194807291031,critic_grad_norm:0.3186679780483246,ratio:1.0000468492507935,average_step_rewards:0.3149999976158142
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:52.0,avg_sp:0.9848484848484849,value_loss:0.04661674325664838,policy_loss:-0.004600905908271713,dist_entropy:0.08849761734406153,actor_grad_norm:1.7421144247055054,critic_grad_norm:0.38227763772010803,ratio:0.9989827871322632,average_step_rewards:0.32499998807907104
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:52.0,avg_sp:0.9848484848484849,value_loss:0.057206545025110245,policy_loss:-0.0013106810600729565,dist_entropy:0.07518246074517568,actor_grad_norm:0.5636409521102905,critic_grad_norm:0.2604009509086609,ratio:0.9996533989906311,average_step_rewards:0.32499998807907104
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:52.0,avg_sp:1.0,value_loss:0.059251933544874194,policy_loss:-0.0012489145496704878,dist_entropy:0.06965745687484741,actor_grad_norm:0.5688997507095337,critic_grad_norm:0.13038606941699982,ratio:1.0000529289245605,average_step_rewards:0.33000001311302185
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:52.0,avg_sp:1.0,value_loss:0.027379618585109712,policy_loss:3.0025243557855556e-05,dist_entropy:0.06795183022816977,actor_grad_norm:0.09719718247652054,critic_grad_norm:0.3098861873149872,ratio:0.9998674988746643,average_step_rewards:0.33000001311302185
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:52.0,avg_sp:1.0,value_loss:0.027822254846493404,policy_loss:6.449381551654198e-06,dist_entropy:0.06621008813381195,actor_grad_norm:0.09977684915065765,critic_grad_norm:0.13922272622585297,ratio:1.000005841255188,average_step_rewards:0.33000001311302185
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:52.0,avg_sp:0.9848484848484849,value_loss:0.02860383888085683,policy_loss:6.277084373351727e-06,dist_entropy:0.06542427241802215,actor_grad_norm:0.09649214148521423,critic_grad_norm:0.06285076588392258,ratio:1.0000544786453247,average_step_rewards:0.32499998807907104
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:52.0,avg_sp:0.9848484848484849,value_loss:0.06610425561666489,policy_loss:-0.0005111804197755513,dist_entropy:0.0649921124180158,actor_grad_norm:0.5645403265953064,critic_grad_norm:0.35516664385795593,ratio:1.0000454187393188,average_step_rewards:0.32499998807907104
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:52.0,avg_sp:1.0,value_loss:0.045602699865897496,policy_loss:-0.0011342859236755487,dist_entropy:0.061889760692914325,actor_grad_norm:0.6059988737106323,critic_grad_norm:0.2731267213821411,ratio:1.0000513792037964,average_step_rewards:0.33000001311302185
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:51.0,avg_sp:1.0,value_loss:0.03182373717427254,policy_loss:2.95556381194532e-05,dist_entropy:0.05942235638697942,actor_grad_norm:0.05859442800283432,critic_grad_norm:0.21950849890708923,ratio:0.9999593496322632,average_step_rewards:0.33000001311302185
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.03269863004485766,policy_loss:7.991552318979227e-06,dist_entropy:0.05834774027268092,actor_grad_norm:0.05367456004023552,critic_grad_norm:0.09035604447126389,ratio:1.0000263452529907,average_step_rewards:0.32499998807907104
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:51.0,avg_sp:1.0,value_loss:0.0740746408700943,policy_loss:-0.00060684572103978,dist_entropy:0.05773569146792094,actor_grad_norm:0.540290892124176,critic_grad_norm:0.3797316253185272,ratio:0.9999463558197021,average_step_rewards:0.33000001311302185
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:51.0,avg_sp:1.0,value_loss:0.03534586206078529,policy_loss:1.1616150351375273e-05,dist_entropy:0.056561803569396336,actor_grad_norm:0.042038265615701675,critic_grad_norm:0.3282552659511566,ratio:1.0000213384628296,average_step_rewards:0.33000001311302185
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.03575854524970055,policy_loss:-3.12542919585231e-05,dist_entropy:0.057395887871583305,actor_grad_norm:0.04599881172180176,critic_grad_norm:0.1345793604850769,ratio:1.0000929832458496,average_step_rewards:0.3199999928474426
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:51.0,avg_sp:1.0,value_loss:0.0592108724017938,policy_loss:-0.002036076523033851,dist_entropy:0.056786526242891947,actor_grad_norm:1.0146853923797607,critic_grad_norm:0.38973286747932434,ratio:0.9997900128364563,average_step_rewards:0.33000001311302185
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:51.0,avg_sp:1.0,value_loss:0.039067854980627696,policy_loss:2.108414958517102e-05,dist_entropy:0.05391777381300926,actor_grad_norm:0.036157187074422836,critic_grad_norm:0.238050639629364,ratio:1.000069260597229,average_step_rewards:0.33000001311302185
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:51.0,avg_sp:1.0,value_loss:0.04022440413633983,policy_loss:5.235513129105603e-06,dist_entropy:0.05253591860334079,actor_grad_norm:0.055217843502759933,critic_grad_norm:0.09265590459108353,ratio:1.0000784397125244,average_step_rewards:0.33000001311302185
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.040942622969547905,policy_loss:8.847157173782112e-06,dist_entropy:0.052161748458941774,actor_grad_norm:0.030104918405413628,critic_grad_norm:0.04296092689037323,ratio:1.0000054836273193,average_step_rewards:0.32499998807907104
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:51.0,avg_sp:1.0,value_loss:0.08825776328643163,policy_loss:-0.0006035005279943088,dist_entropy:0.05269909997781118,actor_grad_norm:0.49191349744796753,critic_grad_norm:0.3857841491699219,ratio:0.9999635219573975,average_step_rewards:0.33000001311302185
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:51.0,avg_sp:1.0,value_loss:0.04340117325385411,policy_loss:-5.066315349904945e-05,dist_entropy:0.05284009302655856,actor_grad_norm:0.052178751677274704,critic_grad_norm:0.4268752336502075,ratio:1.000185251235962,average_step_rewards:0.33000001311302185
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:51.0,avg_sp:1.0,value_loss:0.04348248119155566,policy_loss:-6.841802492272287e-05,dist_entropy:0.05447975968321164,actor_grad_norm:0.041945867240428925,critic_grad_norm:0.18120718002319336,ratio:1.000144362449646,average_step_rewards:0.33000001311302185
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.04427903766433398,policy_loss:-2.642377191538851e-05,dist_entropy:0.0550736573835214,actor_grad_norm:0.027894185855984688,critic_grad_norm:0.08511699736118317,ratio:1.0000109672546387,average_step_rewards:0.33000001311302185
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.045259114106496176,policy_loss:-3.417666722877281e-05,dist_entropy:0.05661292150616646,actor_grad_norm:0.03534949570894241,critic_grad_norm:0.03794075548648834,ratio:1.000064492225647,average_step_rewards:0.33000001311302185
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.04615834256013234,policy_loss:-3.910438236562896e-05,dist_entropy:0.05754562144478162,actor_grad_norm:0.025792308151721954,critic_grad_norm:0.019100327044725418,ratio:1.0000396966934204,average_step_rewards:0.33000001311302185
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.04703414564331373,policy_loss:-9.922186688271494e-07,dist_entropy:0.05844802955786387,actor_grad_norm:0.03271583095192909,critic_grad_norm:0.011472759768366814,ratio:0.9999560713768005,average_step_rewards:0.33000001311302185
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.048017461349566776,policy_loss:-1.6613801305383664e-05,dist_entropy:0.05851423690716426,actor_grad_norm:0.03133730590343475,critic_grad_norm:0.025111550465226173,ratio:1.0000642538070679,average_step_rewards:0.33000001311302185
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.049093952775001524,policy_loss:-3.1083822390106284e-06,dist_entropy:0.05882687742511431,actor_grad_norm:0.03681949898600578,critic_grad_norm:0.005866704508662224,ratio:0.9999650120735168,average_step_rewards:0.33000001311302185
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05013909315069517,policy_loss:5.662759064772871e-06,dist_entropy:0.05840087011456489,actor_grad_norm:0.028946025297045708,critic_grad_norm:0.004638274200260639,ratio:1.0000503063201904,average_step_rewards:0.33000001311302185
