episode:1,Updates:1/50,Timesteps:400/10000,FPS:83.0,avg_sp:0.4090909090909091,value_loss:1.0223868171374002,policy_loss:-0.10970814029375713,dist_entropy:0.6870612740516663,actor_grad_norm:3.193105459213257,critic_grad_norm:337.0229187011719,ratio:0.9997339248657227,average_step_rewards:0.22499999403953552
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:45.0,avg_sp:0.9696969696969697,value_loss:0.027215867365399996,policy_loss:-0.008332435321062804,dist_entropy:0.247748597462972,actor_grad_norm:1.1482329368591309,critic_grad_norm:0.20619423687458038,ratio:1.0008541345596313,average_step_rewards:0.47749999165534973
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:45.0,avg_sp:1.0,value_loss:0.040855107456445695,policy_loss:-0.011218510133524736,dist_entropy:0.24076277017593384,actor_grad_norm:0.46358048915863037,critic_grad_norm:0.23600269854068756,ratio:0.9998106360435486,average_step_rewards:0.4925000071525574
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:45.0,avg_sp:0.9848484848484849,value_loss:0.018696328376730284,policy_loss:0.05122304360071818,dist_entropy:0.24674400488535564,actor_grad_norm:0.11473901569843292,critic_grad_norm:0.3367707431316376,ratio:1.0002719163894653,average_step_rewards:0.49000000953674316
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:45.0,avg_sp:0.9848484848484849,value_loss:0.024989141151309013,policy_loss:0.00908114512761434,dist_entropy:0.2398019403219223,actor_grad_norm:0.6100066900253296,critic_grad_norm:0.19580581784248352,ratio:1.000128149986267,average_step_rewards:0.49000000953674316
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:45.0,avg_sp:1.0,value_loss:0.0385312169790268,policy_loss:-0.01851482018828392,dist_entropy:0.2394065539042155,actor_grad_norm:0.1566215604543686,critic_grad_norm:0.22635045647621155,ratio:0.9995390772819519,average_step_rewards:0.4925000071525574
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:44.0,avg_sp:1.0,value_loss:0.020875125502546627,policy_loss:0.038218811899423596,dist_entropy:0.24178744951883951,actor_grad_norm:0.14118295907974243,critic_grad_norm:0.23094381392002106,ratio:0.9997531771659851,average_step_rewards:0.4925000071525574
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:44.0,avg_sp:1.0,value_loss:0.021517227962613107,policy_loss:0.012587140935162703,dist_entropy:0.2389100342988968,actor_grad_norm:0.1706562042236328,critic_grad_norm:0.11855608969926834,ratio:1.0004932880401611,average_step_rewards:0.4925000071525574
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:44.0,avg_sp:0.9848484848484849,value_loss:0.022356555362542472,policy_loss:0.005309355755647023,dist_entropy:0.24254173835118611,actor_grad_norm:0.0835387259721756,critic_grad_norm:0.07419141381978989,ratio:0.9999682903289795,average_step_rewards:0.49000000953674316
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:44.0,avg_sp:1.0,value_loss:0.04350531076391538,policy_loss:-0.01571234446018934,dist_entropy:0.24309145907560983,actor_grad_norm:0.111515112221241,critic_grad_norm:0.24399568140506744,ratio:0.9990078806877136,average_step_rewards:0.4925000071525574
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:44.0,avg_sp:0.9696969696969697,value_loss:0.023578899105389912,policy_loss:0.029145630449056624,dist_entropy:0.24403736293315886,actor_grad_norm:0.17483919858932495,critic_grad_norm:0.22176256775856018,ratio:0.9980743527412415,average_step_rewards:0.47749999165534973
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:44.0,avg_sp:1.0,value_loss:0.11115633894999823,policy_loss:0.001471941425309827,dist_entropy:0.24141083260377247,actor_grad_norm:1.3942854404449463,critic_grad_norm:0.9515256285667419,ratio:0.9993851780891418,average_step_rewards:0.4925000071525574
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:44.0,avg_sp:1.0,value_loss:0.02514223555723826,policy_loss:0.059313382705052695,dist_entropy:0.2337484449148178,actor_grad_norm:0.04910043999552727,critic_grad_norm:0.4979804754257202,ratio:1.0008074045181274,average_step_rewards:0.4925000071525574
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:44.0,avg_sp:1.0,value_loss:0.024743948131799698,policy_loss:0.022177563235163688,dist_entropy:0.23129156629244488,actor_grad_norm:0.09609620273113251,critic_grad_norm:0.2456841766834259,ratio:1.00041663646698,average_step_rewards:0.4925000071525574
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:44.0,avg_sp:1.0,value_loss:0.0252760565529267,policy_loss:0.004261487567176422,dist_entropy:0.23144018054008483,actor_grad_norm:0.11840973794460297,critic_grad_norm:0.11028324067592621,ratio:1.0000710487365723,average_step_rewards:0.4925000071525574
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:44.0,avg_sp:0.9848484848484849,value_loss:0.02573920041322708,policy_loss:0.0009169357557160159,dist_entropy:0.23054403165976206,actor_grad_norm:0.23084579408168793,critic_grad_norm:0.059062980115413666,ratio:1.001103401184082,average_step_rewards:0.47999998927116394
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:44.0,avg_sp:1.0,value_loss:0.04583936606844266,policy_loss:0.0182479169840614,dist_entropy:0.2295478771130244,actor_grad_norm:0.929412305355072,critic_grad_norm:0.46529117226600647,ratio:0.9990000128746033,average_step_rewards:0.4925000071525574
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:44.0,avg_sp:0.9848484848484849,value_loss:0.0276799193272988,policy_loss:0.02379048156241576,dist_entropy:0.21786352296670278,actor_grad_norm:0.14411833882331848,critic_grad_norm:0.23013755679130554,ratio:0.9988816976547241,average_step_rewards:0.47999998927116394
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:44.0,avg_sp:1.0,value_loss:0.0449242095152537,policy_loss:0.018859348694483438,dist_entropy:0.21381099422772726,actor_grad_norm:0.5003994703292847,critic_grad_norm:0.3905276656150818,ratio:0.9997813701629639,average_step_rewards:0.4925000071525574
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:44.0,avg_sp:0.9696969696969697,value_loss:0.0296677153557539,policy_loss:0.007041473935047785,dist_entropy:0.21946087181568147,actor_grad_norm:0.10162744671106339,critic_grad_norm:0.1640087217092514,ratio:0.9992991089820862,average_step_rewards:0.4675000011920929
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:44.0,avg_sp:1.0,value_loss:0.11650939434766769,policy_loss:0.008833234431222081,dist_entropy:0.2265676538149516,actor_grad_norm:1.1220606565475464,critic_grad_norm:0.9400263428688049,ratio:0.9990337491035461,average_step_rewards:0.4925000071525574
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:44.0,avg_sp:0.9848484848484849,value_loss:0.03945790355404218,policy_loss:-0.048046629130840304,dist_entropy:0.2260681301355362,actor_grad_norm:0.27490660548210144,critic_grad_norm:0.8270690441131592,ratio:0.9984188675880432,average_step_rewards:0.47999998927116394
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:44.0,avg_sp:0.9545454545454546,value_loss:0.11487321307261784,policy_loss:0.014709127321839332,dist_entropy:0.21316750446955363,actor_grad_norm:0.6474186182022095,critic_grad_norm:1.2669397592544556,ratio:0.9984508752822876,average_step_rewards:0.4650000035762787
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:44.0,avg_sp:1.0,value_loss:0.13581335842609404,policy_loss:-0.004563843354117125,dist_entropy:0.20418894390265147,actor_grad_norm:1.0490520000457764,critic_grad_norm:0.6049995422363281,ratio:0.9924105405807495,average_step_rewards:0.4925000071525574
