episode:1,Updates:1/50,Timesteps:400/10000,FPS:88.0,avg_sp:0.21212121212121213,value_loss:0.6875180284182231,policy_loss:-0.007876769111181285,dist_entropy:0.6923926552136739,actor_grad_norm:1.8108373880386353,critic_grad_norm:3.459007978439331,ratio:0.9994173645973206,average_step_rewards:0.07000000029802322
episode:14,Updates:14/50,Timesteps:3000/10000,FPS:52.0,avg_sp:0.9090909090909091,value_loss:0.10870783627033234,policy_loss:-0.005861058473276574,dist_entropy:0.27349541982014974,actor_grad_norm:1.4885694980621338,critic_grad_norm:0.5931366682052612,ratio:1.0010498762130737,average_step_rewards:0.30000001192092896
episode:15,Updates:15/50,Timesteps:3200/10000,FPS:52.0,avg_sp:0.9393939393939394,value_loss:0.16873795191446941,policy_loss:-0.004746744281146675,dist_entropy:0.2424630840619405,actor_grad_norm:1.24934720993042,critic_grad_norm:0.8863642811775208,ratio:0.9987173676490784,average_step_rewards:0.3100000023841858
episode:16,Updates:16/50,Timesteps:3400/10000,FPS:52.0,avg_sp:0.9393939393939394,value_loss:0.09335891157388687,policy_loss:-0.0027221683286285862,dist_entropy:0.22205862204233806,actor_grad_norm:1.0872132778167725,critic_grad_norm:0.7582295536994934,ratio:0.9997020363807678,average_step_rewards:0.3100000023841858
episode:17,Updates:17/50,Timesteps:3600/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.11508303731679917,policy_loss:-0.0031438015647387613,dist_entropy:0.2060138831535975,actor_grad_norm:1.0805984735488892,critic_grad_norm:0.34017419815063477,ratio:0.9990336298942566,average_step_rewards:0.3199999928474426
episode:18,Updates:18/50,Timesteps:3800/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.06911920060714086,policy_loss:-0.0015428190540988022,dist_entropy:0.19168146550655366,actor_grad_norm:0.7423154711723328,critic_grad_norm:0.5868767499923706,ratio:1.0010184049606323,average_step_rewards:0.32499998807907104
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:51.0,avg_sp:1.0,value_loss:0.04376517832279205,policy_loss:-0.0009538737324377007,dist_entropy:0.18032205601533255,actor_grad_norm:0.5674189925193787,critic_grad_norm:0.5722485780715942,ratio:1.0000261068344116,average_step_rewards:0.33000001311302185
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.040016637990872066,policy_loss:0.00012778810703698202,dist_entropy:0.17045068144798278,actor_grad_norm:0.04980774223804474,critic_grad_norm:0.3351009488105774,ratio:1.0000436305999756,average_step_rewards:0.3199999928474426
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:51.0,avg_sp:0.9393939393939394,value_loss:0.09979656636714936,policy_loss:-0.00150415767356753,dist_entropy:0.16385579109191895,actor_grad_norm:0.8440242409706116,critic_grad_norm:0.549078106880188,ratio:0.9995338916778564,average_step_rewards:0.3100000023841858
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.13857399026552836,policy_loss:-0.0035097440752821876,dist_entropy:0.15177452365557353,actor_grad_norm:1.0998034477233887,critic_grad_norm:0.8277894854545593,ratio:0.9994134902954102,average_step_rewards:0.3199999928474426
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.05538334126273791,policy_loss:-0.0046358130507480645,dist_entropy:0.13405364354451496,actor_grad_norm:1.1501988172531128,critic_grad_norm:0.7624601721763611,ratio:0.9998325705528259,average_step_rewards:0.3199999928474426
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.08708797991275788,policy_loss:-0.0016583002892244755,dist_entropy:0.1173574169476827,actor_grad_norm:0.7153804898262024,critic_grad_norm:0.37559905648231506,ratio:1.0003001689910889,average_step_rewards:0.3199999928474426
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.08632809321085612,policy_loss:-0.0036062898618790013,dist_entropy:0.10734084695577621,actor_grad_norm:0.9929924011230469,critic_grad_norm:0.26447802782058716,ratio:0.9991949796676636,average_step_rewards:0.32499998807907104
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05424593364199003,policy_loss:-0.0008677300091755195,dist_entropy:0.09758330980936686,actor_grad_norm:0.48874431848526,critic_grad_norm:0.31235095858573914,ratio:1.0002115964889526,average_step_rewards:0.33000001311302185
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.05014901012182236,policy_loss:4.334851098004577e-05,dist_entropy:0.09206737478574117,actor_grad_norm:0.040750570595264435,critic_grad_norm:0.22015585005283356,ratio:1.000036358833313,average_step_rewards:0.32499998807907104
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05682239184776942,policy_loss:-0.0004195042487796267,dist_entropy:0.09049851993719736,actor_grad_norm:0.49852022528648376,critic_grad_norm:0.1565157026052475,ratio:0.9999021291732788,average_step_rewards:0.33000001311302185
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05294032394886017,policy_loss:1.715334243696335e-05,dist_entropy:0.08698475311199824,actor_grad_norm:0.03741559758782387,critic_grad_norm:0.08440044522285461,ratio:0.9999441504478455,average_step_rewards:0.33000001311302185
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05405532866716385,policy_loss:-0.002166216413412769,dist_entropy:0.0838515708843867,actor_grad_norm:0.7494242191314697,critic_grad_norm:0.26752743124961853,ratio:0.9998489618301392,average_step_rewards:0.33000001311302185
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05646533916393916,policy_loss:5.562277584735635e-05,dist_entropy:0.07872036000092825,actor_grad_norm:0.03906344249844551,critic_grad_norm:0.24807108938694,ratio:1.000040888786316,average_step_rewards:0.33000001311302185
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.05817167485753695,policy_loss:8.924404744300082e-06,dist_entropy:0.07736799518267314,actor_grad_norm:0.055497925728559494,critic_grad_norm:0.11851885169744492,ratio:0.999991238117218,average_step_rewards:0.32499998807907104
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.10066739867130915,policy_loss:-0.0006894670524537479,dist_entropy:0.07692009160916011,actor_grad_norm:0.3942978084087372,critic_grad_norm:0.39098814129829407,ratio:0.9999181032180786,average_step_rewards:0.32499998807907104
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.10241544793049494,policy_loss:-0.0030092395022511672,dist_entropy:0.07363515545924505,actor_grad_norm:0.39422228932380676,critic_grad_norm:0.33701688051223755,ratio:0.9983628392219543,average_step_rewards:0.32499998807907104
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.07116341094175975,policy_loss:-0.00053747866438556,dist_entropy:0.06876988261938095,actor_grad_norm:0.4787968695163727,critic_grad_norm:0.30362647771835327,ratio:1.0001140832901,average_step_rewards:0.33000001311302185
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.06435428261756897,policy_loss:5.531231633545038e-06,dist_entropy:0.06555989633003871,actor_grad_norm:0.2634080648422241,critic_grad_norm:0.2069866806268692,ratio:0.9999974370002747,average_step_rewards:0.32499998807907104
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.10780902057886124,policy_loss:-0.002795701488891211,dist_entropy:0.06426851376891136,actor_grad_norm:0.5173441171646118,critic_grad_norm:0.4713840186595917,ratio:0.9993333220481873,average_step_rewards:0.32499998807907104
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.11629497706890106,policy_loss:-0.0013167638272182814,dist_entropy:0.06062455053130786,actor_grad_norm:0.40664511919021606,critic_grad_norm:0.4562396705150604,ratio:0.9995926022529602,average_step_rewards:0.33000001311302185
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.0703934629758199,policy_loss:4.825711296696511e-06,dist_entropy:0.05847930982708931,actor_grad_norm:0.1670001596212387,critic_grad_norm:0.5079233646392822,ratio:1.0000289678573608,average_step_rewards:0.33000001311302185
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.06907712717851003,policy_loss:4.935105701579327e-06,dist_entropy:0.057959796488285066,actor_grad_norm:0.12428857386112213,critic_grad_norm:0.2156485766172409,ratio:1.0000343322753906,average_step_rewards:0.32499998807907104
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.11781052698691687,policy_loss:-0.0009470409399364203,dist_entropy:0.056734225650628405,actor_grad_norm:0.4671209454536438,critic_grad_norm:0.4954116642475128,ratio:0.9999004602432251,average_step_rewards:0.33000001311302185
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.07266274988651275,policy_loss:-7.986728357597764e-05,dist_entropy:0.05639009401202202,actor_grad_norm:0.12162517011165619,critic_grad_norm:0.4918765127658844,ratio:0.9997791647911072,average_step_rewards:0.32499998807907104
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.12276926885048549,policy_loss:-0.0005279264844138728,dist_entropy:0.05399090548356374,actor_grad_norm:0.45075416564941406,critic_grad_norm:0.4394063353538513,ratio:0.9999932646751404,average_step_rewards:0.33000001311302185
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.07598339368899663,policy_loss:5.570888511089815e-06,dist_entropy:0.05352003276348114,actor_grad_norm:0.07994867116212845,critic_grad_norm:0.426201730966568,ratio:1.0000087022781372,average_step_rewards:0.33000001311302185
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.07640904933214188,policy_loss:-5.505243924434448e-06,dist_entropy:0.05275415852665901,actor_grad_norm:0.062429413199424744,critic_grad_norm:0.19171765446662903,ratio:1.0000183582305908,average_step_rewards:0.32499998807907104
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.09163801769415537,policy_loss:-0.0018014260149017561,dist_entropy:0.052495854596296944,actor_grad_norm:0.5385389924049377,critic_grad_norm:0.2945965528488159,ratio:0.9994054436683655,average_step_rewards:0.33000001311302185
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.082168514529864,policy_loss:3.68479487903232e-05,dist_entropy:0.047992137571175895,actor_grad_norm:0.05014258623123169,critic_grad_norm:0.14979475736618042,ratio:0.9999793767929077,average_step_rewards:0.33000001311302185
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.08421091785033544,policy_loss:1.2668927509373873e-05,dist_entropy:0.049070432285467785,actor_grad_norm:0.05279596149921417,critic_grad_norm:0.0652429386973381,ratio:0.9999462366104126,average_step_rewards:0.33000001311302185
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.08502559065818786,policy_loss:-4.729827240224082e-06,dist_entropy:0.04912237549821536,actor_grad_norm:0.050293248146772385,critic_grad_norm:0.02521589957177639,ratio:0.9999458193778992,average_step_rewards:0.33000001311302185
