episode:1,Updates:1/50,Timesteps:400/10000,FPS:89.0,avg_sp:0.3484848484848485,value_loss:0.8007072408994039,policy_loss:-0.005605885176608894,dist_entropy:0.6923981666564941,actor_grad_norm:1.3236256837844849,critic_grad_norm:3.0047202110290527,ratio:0.9986627101898193,average_step_rewards:0.11500000208616257
episode:12,Updates:12/50,Timesteps:2600/10000,FPS:53.0,avg_sp:0.8484848484848485,value_loss:0.13994476000467937,policy_loss:-0.007092466284521019,dist_entropy:0.2763919452826182,actor_grad_norm:1.8987315893173218,critic_grad_norm:1.1248635053634644,ratio:0.9978992938995361,average_step_rewards:0.2800000011920929
episode:13,Updates:13/50,Timesteps:2800/10000,FPS:52.0,avg_sp:0.9848484848484849,value_loss:0.18257358968257903,policy_loss:-0.0075332833339150085,dist_entropy:0.2417321612437566,actor_grad_norm:1.7615382671356201,critic_grad_norm:1.133180856704712,ratio:0.9969049096107483,average_step_rewards:0.32499998807907104
episode:14,Updates:14/50,Timesteps:3000/10000,FPS:52.0,avg_sp:0.9545454545454546,value_loss:0.02565917285780112,policy_loss:-0.0010314362019999024,dist_entropy:0.21712250610192615,actor_grad_norm:0.8519288301467896,critic_grad_norm:1.4283924102783203,ratio:0.999860942363739,average_step_rewards:0.3149999976158142
episode:15,Updates:15/50,Timesteps:3200/10000,FPS:52.0,avg_sp:0.9545454545454546,value_loss:0.029435709491372107,policy_loss:-0.004709684842887067,dist_entropy:0.19957674543062845,actor_grad_norm:1.7805421352386475,critic_grad_norm:0.7190384268760681,ratio:1.000335693359375,average_step_rewards:0.3149999976158142
episode:16,Updates:16/50,Timesteps:3400/10000,FPS:52.0,avg_sp:0.9696969696969697,value_loss:0.0964759036898613,policy_loss:-0.0029228756405257645,dist_entropy:0.17786816954612733,actor_grad_norm:1.1387122869491577,critic_grad_norm:0.7716295123100281,ratio:0.9995132684707642,average_step_rewards:0.3199999928474426
episode:17,Updates:17/50,Timesteps:3600/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.05158300523956617,policy_loss:-0.0034591169597890806,dist_entropy:0.15769285162289937,actor_grad_norm:1.1684200763702393,critic_grad_norm:0.32051101326942444,ratio:0.9995946884155273,average_step_rewards:0.3199999928474426
episode:18,Updates:18/50,Timesteps:3800/10000,FPS:51.0,avg_sp:0.9545454545454546,value_loss:0.029632499938209853,policy_loss:-0.0028406309247171655,dist_entropy:0.1401105761528015,actor_grad_norm:1.1908472776412964,critic_grad_norm:0.36062633991241455,ratio:1.0005706548690796,average_step_rewards:0.3149999976158142
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:51.0,avg_sp:1.0,value_loss:0.059947040677070615,policy_loss:-0.003204267383242628,dist_entropy:0.126979099214077,actor_grad_norm:1.2274445295333862,critic_grad_norm:0.2336682677268982,ratio:1.000110387802124,average_step_rewards:0.33000001311302185
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.024322722231348355,policy_loss:9.92540518442849e-05,dist_entropy:0.11682548969984055,actor_grad_norm:0.08705244213342667,critic_grad_norm:0.3419880270957947,ratio:1.0001327991485596,average_step_rewards:0.3199999928474426
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.08679531862338384,policy_loss:-0.0026381351053714752,dist_entropy:0.11065959880749385,actor_grad_norm:1.186403751373291,critic_grad_norm:0.4930567741394043,ratio:0.9999462962150574,average_step_rewards:0.3199999928474426
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:51.0,avg_sp:1.0,value_loss:0.03755968362092972,policy_loss:-0.0026685092358384567,dist_entropy:0.10171465228001277,actor_grad_norm:1.1455321311950684,critic_grad_norm:0.3251626193523407,ratio:1.0000485181808472,average_step_rewards:0.33000001311302185
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:51.0,avg_sp:1.0,value_loss:0.029948273425300917,policy_loss:-0.0003880950232596714,dist_entropy:0.09691353688637415,actor_grad_norm:0.12069843709468842,critic_grad_norm:0.29902756214141846,ratio:1.0005748271942139,average_step_rewards:0.33000001311302185
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.029255188008149465,policy_loss:-2.689599858666606e-06,dist_entropy:0.1022358904282252,actor_grad_norm:0.19827650487422943,critic_grad_norm:0.14341937005519867,ratio:0.9994775056838989,average_step_rewards:0.33000001311302185
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:50.0,avg_sp:0.9545454545454546,value_loss:0.029429299136002857,policy_loss:-5.5194695485013175e-05,dist_entropy:0.11096143623193105,actor_grad_norm:0.24431252479553223,critic_grad_norm:0.05163157731294632,ratio:0.9987848401069641,average_step_rewards:0.3149999976158142
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.04684006248911222,policy_loss:-0.008576614999522765,dist_entropy:0.1133488655090332,actor_grad_norm:0.48308566212654114,critic_grad_norm:0.40501901507377625,ratio:0.9981375932693481,average_step_rewards:0.3199999928474426
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.10618611375490825,policy_loss:-0.0015400629440943448,dist_entropy:0.11204407811164856,actor_grad_norm:0.839817225933075,critic_grad_norm:0.6328052282333374,ratio:0.9995871186256409,average_step_rewards:0.33000001311302185
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.036832341303428016,policy_loss:-0.0038877418435489196,dist_entropy:0.0945931057135264,actor_grad_norm:0.3003106415271759,critic_grad_norm:0.561145007610321,ratio:0.9965636134147644,average_step_rewards:0.32499998807907104
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.07425480087598164,policy_loss:-0.003649739549029629,dist_entropy:0.07944097419579824,actor_grad_norm:0.5558086633682251,critic_grad_norm:0.3967283368110657,ratio:0.9999678134918213,average_step_rewards:0.33000001311302185
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.041918648531039555,policy_loss:5.346083569019999e-05,dist_entropy:0.07286140670379003,actor_grad_norm:0.0952422171831131,critic_grad_norm:0.2485959380865097,ratio:1.0000649690628052,average_step_rewards:0.3199999928474426
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.08714112043380737,policy_loss:-0.0019422927460982582,dist_entropy:0.06961355805397033,actor_grad_norm:0.82711261510849,critic_grad_norm:0.44354742765426636,ratio:0.9999827742576599,average_step_rewards:0.33000001311302185
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.04151502922177315,policy_loss:2.682987841398088e-05,dist_entropy:0.06565992285807927,actor_grad_norm:0.06348445266485214,critic_grad_norm:0.33950966596603394,ratio:1.000120759010315,average_step_rewards:0.33000001311302185
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.04224487766623497,policy_loss:9.54286273794717e-06,dist_entropy:0.06479023496309916,actor_grad_norm:0.058577340096235275,critic_grad_norm:0.15050284564495087,ratio:0.9999710917472839,average_step_rewards:0.32499998807907104
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05014735882480939,policy_loss:-0.0007013936794246333,dist_entropy:0.06309061522285143,actor_grad_norm:0.6090737581253052,critic_grad_norm:0.15507808327674866,ratio:1.0000591278076172,average_step_rewards:0.33000001311302185
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.04562351182103157,policy_loss:3.3688942476869006e-06,dist_entropy:0.060569525013367334,actor_grad_norm:0.06437857449054718,critic_grad_norm:0.09830081462860107,ratio:1.000174880027771,average_step_rewards:0.3199999928474426
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.13485358158747354,policy_loss:-0.003113549118085442,dist_entropy:0.05852116793394089,actor_grad_norm:0.7268365025520325,critic_grad_norm:0.7031309604644775,ratio:0.9991573095321655,average_step_rewards:0.33000001311302185
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.053161572416623434,policy_loss:1.333518829899442e-05,dist_entropy:0.05423645451664925,actor_grad_norm:0.061255987733602524,critic_grad_norm:0.5403108596801758,ratio:1.0001366138458252,average_step_rewards:0.32499998807907104
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.06007155627012253,policy_loss:-0.0007189818263771815,dist_entropy:0.05165594667196274,actor_grad_norm:0.5557278394699097,critic_grad_norm:0.26463258266448975,ratio:0.9999562501907349,average_step_rewards:0.33000001311302185
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.05167573466897011,policy_loss:1.836784675955568e-05,dist_entropy:0.04941729853550593,actor_grad_norm:0.024355249479413033,critic_grad_norm:0.1429576724767685,ratio:0.9999094605445862,average_step_rewards:0.32499998807907104
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.059751667579015094,policy_loss:-0.0006339760430854824,dist_entropy:0.04844301467140515,actor_grad_norm:0.5869478583335876,critic_grad_norm:0.14676564931869507,ratio:1.000102162361145,average_step_rewards:0.33000001311302185
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.054406729588905973,policy_loss:9.689132376170899e-06,dist_entropy:0.0461349368095398,actor_grad_norm:0.0473591610789299,critic_grad_norm:0.13030023872852325,ratio:1.0001410245895386,average_step_rewards:0.33000001311302185
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.05601976662874222,policy_loss:-3.3933877405919094e-05,dist_entropy:0.04578136826554934,actor_grad_norm:0.049181271344423294,critic_grad_norm:0.05217277631163597,ratio:1.0001741647720337,average_step_rewards:0.32499998807907104
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.06512048095464706,policy_loss:-0.0005325198498807045,dist_entropy:0.04572032615542412,actor_grad_norm:0.5649989247322083,critic_grad_norm:0.1723059117794037,ratio:0.9999304413795471,average_step_rewards:0.33000001311302185
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.05982585921883583,policy_loss:-7.666492581727505e-05,dist_entropy:0.044822604457537336,actor_grad_norm:0.04946637526154518,critic_grad_norm:0.15564164519309998,ratio:1.0004699230194092,average_step_rewards:0.33000001311302185
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.06132479831576347,policy_loss:-4.945111238823981e-05,dist_entropy:0.0476171816388766,actor_grad_norm:0.023193534463644028,critic_grad_norm:0.06210865080356598,ratio:0.9999164938926697,average_step_rewards:0.33000001311302185
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.062442913403113684,policy_loss:-6.091594528356837e-07,dist_entropy:0.04814763044317563,actor_grad_norm:0.020756274461746216,critic_grad_norm:0.03980371728539467,ratio:1.000065803527832,average_step_rewards:0.33000001311302185
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.06364362835884094,policy_loss:9.04679302523211e-06,dist_entropy:0.04751312285661698,actor_grad_norm:0.01948302984237671,critic_grad_norm:0.019889185205101967,ratio:1.0000351667404175,average_step_rewards:0.33000001311302185
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.0647312377889951,policy_loss:5.199114426091e-07,dist_entropy:0.046917814016342166,actor_grad_norm:0.02581426315009594,critic_grad_norm:0.008459935896098614,ratio:1.000098466873169,average_step_rewards:0.33000001311302185
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.0658219650387764,policy_loss:1.0004520476281087e-05,dist_entropy:0.0459457923968633,actor_grad_norm:0.01807662472128868,critic_grad_norm:0.00508267292752862,ratio:1.0000193119049072,average_step_rewards:0.33000001311302185
