episode:1,Updates:1/50,Timesteps:400/10000,FPS:89.0,avg_sp:0.3787878787878788,value_loss:0.6920262416203816,policy_loss:-0.006451208049586669,dist_entropy:0.6924788514773051,actor_grad_norm:1.5997040271759033,critic_grad_norm:2.799849033355713,ratio:0.9997966885566711,average_step_rewards:0.125
episode:12,Updates:12/50,Timesteps:2600/10000,FPS:53.0,avg_sp:0.8939393939393939,value_loss:0.3143862326939901,policy_loss:-0.0019267375856482675,dist_entropy:0.32092575828234354,actor_grad_norm:1.0742045640945435,critic_grad_norm:1.5070046186447144,ratio:0.9984281659126282,average_step_rewards:0.29499998688697815
episode:13,Updates:13/50,Timesteps:2800/10000,FPS:53.0,avg_sp:0.8939393939393939,value_loss:0.26363295316696167,policy_loss:-0.0017593417719860226,dist_entropy:0.29796629548072817,actor_grad_norm:1.040979027748108,critic_grad_norm:0.9144014716148376,ratio:0.9981518983840942,average_step_rewards:0.29499998688697815
episode:14,Updates:14/50,Timesteps:3000/10000,FPS:52.0,avg_sp:0.8636363636363636,value_loss:0.10556322733561198,policy_loss:-0.006451056646027809,dist_entropy:0.266416530807813,actor_grad_norm:1.6501295566558838,critic_grad_norm:0.8641602396965027,ratio:0.9999066591262817,average_step_rewards:0.2849999964237213
episode:15,Updates:15/50,Timesteps:3200/10000,FPS:52.0,avg_sp:0.8787878787878788,value_loss:0.3193598250548045,policy_loss:-0.003076927454909306,dist_entropy:0.2316164513429006,actor_grad_norm:1.0945358276367188,critic_grad_norm:1.5201174020767212,ratio:0.9979422092437744,average_step_rewards:0.28999999165534973
episode:16,Updates:16/50,Timesteps:3400/10000,FPS:52.0,avg_sp:0.9242424242424242,value_loss:0.12913460036118826,policy_loss:-0.007831733909125187,dist_entropy:0.19857204059759775,actor_grad_norm:1.6911396980285645,critic_grad_norm:0.8636124134063721,ratio:0.9997368454933167,average_step_rewards:0.3050000071525574
episode:17,Updates:17/50,Timesteps:3600/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.07604459971189499,policy_loss:-0.005685731471516201,dist_entropy:0.16848571896553038,actor_grad_norm:1.475064992904663,critic_grad_norm:0.6603965759277344,ratio:0.9999485611915588,average_step_rewards:0.3199999928474426
episode:18,Updates:18/50,Timesteps:3800/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.04155796617269516,policy_loss:-0.0025716629376014194,dist_entropy:0.15014057556788127,actor_grad_norm:0.9115732312202454,critic_grad_norm:0.47583097219467163,ratio:1.0002131462097168,average_step_rewards:0.3199999928474426
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.01981062243382136,policy_loss:-0.004517349963231728,dist_entropy:0.1357397735118866,actor_grad_norm:1.4260495901107788,critic_grad_norm:0.34019771218299866,ratio:1.000276803970337,average_step_rewards:0.3199999928474426
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.04493235175808271,policy_loss:-0.002481901175885781,dist_entropy:0.12119166056315105,actor_grad_norm:0.8770784139633179,critic_grad_norm:0.25003761053085327,ratio:0.9996482729911804,average_step_rewards:0.32499998807907104
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.042682925860087075,policy_loss:-0.0009786095362700328,dist_entropy:0.11151888718207677,actor_grad_norm:0.5433393120765686,critic_grad_norm:0.16534720361232758,ratio:0.9999998211860657,average_step_rewards:0.32499998807907104
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:51.0,avg_sp:0.9545454545454546,value_loss:0.04441290621956189,policy_loss:-0.0008417824791589368,dist_entropy:0.10346747636795044,actor_grad_norm:0.5484230518341064,critic_grad_norm:0.06567155569791794,ratio:1.000012755393982,average_step_rewards:0.3149999976158142
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.08125173151493073,policy_loss:-0.0024112816614409263,dist_entropy:0.09850775400797526,actor_grad_norm:1.067696452140808,critic_grad_norm:0.3496488332748413,ratio:0.9996715188026428,average_step_rewards:0.32499998807907104
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:51.0,avg_sp:1.0,value_loss:0.04858328402042389,policy_loss:-0.0012127130413428055,dist_entropy:0.09088417142629623,actor_grad_norm:0.5394758582115173,critic_grad_norm:0.31069716811180115,ratio:1.0000718832015991,average_step_rewards:0.33000001311302185
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.0171095572412014,policy_loss:6.108562104293706e-06,dist_entropy:0.08772931595643362,actor_grad_norm:0.09492497891187668,critic_grad_norm:0.40359047055244446,ratio:1.0001051425933838,average_step_rewards:0.3199999928474426
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05687205493450165,policy_loss:-0.0016460568964248522,dist_entropy:0.08305924584468206,actor_grad_norm:0.9198687672615051,critic_grad_norm:0.32179874181747437,ratio:1.000101089477539,average_step_rewards:0.33000001311302185
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:50.0,avg_sp:0.9545454545454546,value_loss:0.018717643246054648,policy_loss:1.3879696536633901e-05,dist_entropy:0.0759262685974439,actor_grad_norm:0.0747450664639473,critic_grad_norm:0.2923561632633209,ratio:1.0004230737686157,average_step_rewards:0.3149999976158142
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.09600414782762527,policy_loss:-0.001903530629118914,dist_entropy:0.0715692882736524,actor_grad_norm:1.0855714082717896,critic_grad_norm:0.5356118083000183,ratio:0.9996757507324219,average_step_rewards:0.32499998807907104
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05667243500550588,policy_loss:-0.00448296314330463,dist_entropy:0.06912230650583903,actor_grad_norm:0.3963727653026581,critic_grad_norm:0.3579441010951996,ratio:0.9994825720787048,average_step_rewards:0.33000001311302185
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.022688428312540053,policy_loss:-4.522363338566038e-06,dist_entropy:0.06434338490168254,actor_grad_norm:0.06143748015165329,critic_grad_norm:0.32678884267807007,ratio:1.0001333951950073,average_step_rewards:0.32499998807907104
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.02949995771050453,policy_loss:-0.0008924404831972766,dist_entropy:0.06068428332606952,actor_grad_norm:0.7103829979896545,critic_grad_norm:0.17761299014091492,ratio:1.0001709461212158,average_step_rewards:0.33000001311302185
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.024476215119163196,policy_loss:1.1972268358769375e-05,dist_entropy:0.05658360471328099,actor_grad_norm:0.05530542880296707,critic_grad_norm:0.09127804636955261,ratio:1.0003485679626465,average_step_rewards:0.3199999928474426
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.06556952198346457,policy_loss:-0.0037788793958801153,dist_entropy:0.05444734493891398,actor_grad_norm:0.9360145926475525,critic_grad_norm:0.414400190114975,ratio:0.9995793104171753,average_step_rewards:0.33000001311302185
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.03083363175392151,policy_loss:-0.000298846562577341,dist_entropy:0.04996008103092511,actor_grad_norm:0.03356701135635376,critic_grad_norm:0.2877389192581177,ratio:1.000118374824524,average_step_rewards:0.33000001311302185
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.029285524661342304,policy_loss:-1.7461776566918275e-06,dist_entropy:0.046828185518582664,actor_grad_norm:0.04302756115794182,critic_grad_norm:0.13425250351428986,ratio:0.999912440776825,average_step_rewards:0.33000001311302185
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.02923959953089555,policy_loss:-1.833200445133798e-06,dist_entropy:0.045443111906449,actor_grad_norm:0.047660987824201584,critic_grad_norm:0.05645785480737686,ratio:1.0000348091125488,average_step_rewards:0.32499998807907104
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.03677577053507169,policy_loss:-0.0007740248014549422,dist_entropy:0.043493091315031054,actor_grad_norm:0.6820129752159119,critic_grad_norm:0.15766695141792297,ratio:1.000015377998352,average_step_rewards:0.32499998807907104
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.07639143069585165,policy_loss:-0.0015672225821764603,dist_entropy:0.040374960750341415,actor_grad_norm:0.49966806173324585,critic_grad_norm:0.3086303472518921,ratio:1.0000128746032715,average_step_rewards:0.33000001311302185
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:50.0,avg_sp:1.0,value_loss:0.03351580897967021,policy_loss:1.0611096892339708e-05,dist_entropy:0.03968136434753736,actor_grad_norm:0.03008539229631424,critic_grad_norm:0.26720568537712097,ratio:0.9999324083328247,average_step_rewards:0.33000001311302185
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.03211853305498759,policy_loss:-0.003715804390143518,dist_entropy:0.03893772115310033,actor_grad_norm:0.44910210371017456,critic_grad_norm:0.2564380466938019,ratio:0.9999669790267944,average_step_rewards:0.32499998807907104
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.042297858248154324,policy_loss:-0.0008617257559477546,dist_entropy:0.04090308174490929,actor_grad_norm:0.6442456841468811,critic_grad_norm:0.24782443046569824,ratio:0.9997007846832275,average_step_rewards:0.32499998807907104
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.04353454013665517,policy_loss:-0.001486478998636187,dist_entropy:0.0379590205848217,actor_grad_norm:0.6279398202896118,critic_grad_norm:0.12890936434268951,ratio:1.0000535249710083,average_step_rewards:0.33000001311302185
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.03779481053352356,policy_loss:-7.333715670032603e-06,dist_entropy:0.03499523028731346,actor_grad_norm:0.044122181832790375,critic_grad_norm:0.1476493775844574,ratio:0.9996219277381897,average_step_rewards:0.32499998807907104
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.08896066198746364,policy_loss:-0.001017664263451697,dist_entropy:0.03276530901590983,actor_grad_norm:0.4987034499645233,critic_grad_norm:0.33318713307380676,ratio:1.0000108480453491,average_step_rewards:0.32499998807907104
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.04740707303086917,policy_loss:-0.0013418049116153223,dist_entropy:0.030217622965574266,actor_grad_norm:0.6221664547920227,critic_grad_norm:0.2510036826133728,ratio:1.0000064373016357,average_step_rewards:0.33000001311302185
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.040158848464488986,policy_loss:1.0110536917314523e-06,dist_entropy:0.027952500681082407,actor_grad_norm:0.0714489221572876,critic_grad_norm:0.17638346552848816,ratio:1.0000938177108765,average_step_rewards:0.32499998807907104
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.049245848506689074,policy_loss:-0.0008985752948404979,dist_entropy:0.026822010800242425,actor_grad_norm:0.6181983947753906,critic_grad_norm:0.11245637387037277,ratio:0.9998137950897217,average_step_rewards:0.33000001311302185
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.04220241333047549,policy_loss:6.814003018421981e-07,dist_entropy:0.02652948647737503,actor_grad_norm:0.26965540647506714,critic_grad_norm:0.09601316601037979,ratio:0.9999657869338989,average_step_rewards:0.32499998807907104
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.09840113172928493,policy_loss:-0.002873634770978247,dist_entropy:0.027556579435865085,actor_grad_norm:0.3061935603618622,critic_grad_norm:0.3632892072200775,ratio:0.9991095662117004,average_step_rewards:0.33000001311302185
