episode:1,Updates:1/50,Timesteps:400/10000,FPS:89.0,avg_sp:0.3787878787878788,value_loss:0.7501328627268473,policy_loss:-0.010015508512035016,dist_entropy:0.6925126512845358,actor_grad_norm:2.369901180267334,critic_grad_norm:3.574655294418335,ratio:0.9990154504776001,average_step_rewards:0.125
episode:16,Updates:16/50,Timesteps:3400/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.016373841650784017,policy_loss:-0.005912664451636384,dist_entropy:0.2323754201332728,actor_grad_norm:1.6842594146728516,critic_grad_norm:0.8772610425949097,ratio:1.0006344318389893,average_step_rewards:0.3199999928474426
episode:17,Updates:17/50,Timesteps:3600/10000,FPS:51.0,avg_sp:0.9545454545454546,value_loss:0.03763631135225296,policy_loss:-0.002771874878633203,dist_entropy:0.2167001356681188,actor_grad_norm:0.965492308139801,critic_grad_norm:0.402710884809494,ratio:1.001836895942688,average_step_rewards:0.3149999976158142
episode:18,Updates:18/50,Timesteps:3800/10000,FPS:51.0,avg_sp:0.9848484848484849,value_loss:0.06414110213518143,policy_loss:-0.0038395098286370553,dist_entropy:0.2137097179889679,actor_grad_norm:1.1909537315368652,critic_grad_norm:0.6122368574142456,ratio:1.00052809715271,average_step_rewards:0.32499998807907104
episode:19,Updates:19/50,Timesteps:4000/10000,FPS:51.0,avg_sp:1.0,value_loss:0.040411596993605296,policy_loss:-0.0017398335753242122,dist_entropy:0.21288119157155355,actor_grad_norm:0.6519336104393005,critic_grad_norm:0.4879627525806427,ratio:1.0039955377578735,average_step_rewards:0.33000001311302185
episode:20,Updates:20/50,Timesteps:4200/10000,FPS:51.0,avg_sp:0.9545454545454546,value_loss:0.011835556974013646,policy_loss:0.002262175161546705,dist_entropy:0.23272250096003214,actor_grad_norm:0.5274397134780884,critic_grad_norm:0.47204354405403137,ratio:1.0020785331726074,average_step_rewards:0.3149999976158142
episode:21,Updates:21/50,Timesteps:4400/10000,FPS:51.0,avg_sp:0.9696969696969697,value_loss:0.07395205994447072,policy_loss:-0.004024034540867424,dist_entropy:0.2401866376399994,actor_grad_norm:1.292819619178772,critic_grad_norm:0.6846917867660522,ratio:0.9984695911407471,average_step_rewards:0.3199999928474426
episode:22,Updates:22/50,Timesteps:4600/10000,FPS:51.0,avg_sp:0.9090909090909091,value_loss:0.07227536837259928,policy_loss:-0.0024365887082337186,dist_entropy:0.24065844416618348,actor_grad_norm:0.4881717562675476,critic_grad_norm:1.1114697456359863,ratio:1.0014348030090332,average_step_rewards:0.30000001192092896
episode:23,Updates:23/50,Timesteps:4800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.14144838054974873,policy_loss:-0.00627532446337864,dist_entropy:0.2377599686384201,actor_grad_norm:1.241239309310913,critic_grad_norm:1.5626405477523804,ratio:1.0002275705337524,average_step_rewards:0.33000001311302185
episode:24,Updates:24/50,Timesteps:5000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.014404948552449543,policy_loss:0.0009617030995820859,dist_entropy:0.21483563184738158,actor_grad_norm:0.08079678565263748,critic_grad_norm:0.9363137483596802,ratio:0.9989359378814697,average_step_rewards:0.32499998807907104
episode:25,Updates:25/50,Timesteps:5200/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.044672499100367226,policy_loss:-0.0038313594331654305,dist_entropy:0.209151295820872,actor_grad_norm:0.49872368574142456,critic_grad_norm:0.3345862925052643,ratio:0.9991872906684875,average_step_rewards:0.3199999928474426
episode:26,Updates:26/50,Timesteps:5400/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.08058432886997859,policy_loss:-0.00374321435065923,dist_entropy:0.1937721739212672,actor_grad_norm:0.8018017411231995,critic_grad_norm:0.523125171661377,ratio:0.9992278218269348,average_step_rewards:0.3199999928474426
episode:27,Updates:27/50,Timesteps:5600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.05292671571175257,policy_loss:-0.00626982396266745,dist_entropy:0.18117171426614126,actor_grad_norm:1.0251647233963013,critic_grad_norm:0.5424277782440186,ratio:0.9999691247940063,average_step_rewards:0.33000001311302185
episode:28,Updates:28/50,Timesteps:5800/10000,FPS:50.0,avg_sp:0.9696969696969697,value_loss:0.018037436281641325,policy_loss:0.0006189683733585601,dist_entropy:0.1564865360657374,actor_grad_norm:0.07016982138156891,critic_grad_norm:0.5235292315483093,ratio:0.9999635219573975,average_step_rewards:0.3199999928474426
episode:29,Updates:29/50,Timesteps:6000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.060215702404578526,policy_loss:-0.003056155761626182,dist_entropy:0.15152615507443745,actor_grad_norm:1.1564475297927856,critic_grad_norm:0.4857255518436432,ratio:0.9989001750946045,average_step_rewards:0.32499998807907104
episode:30,Updates:30/50,Timesteps:6200/10000,FPS:50.0,avg_sp:1.0,value_loss:0.024261314421892166,policy_loss:-0.002463624315258765,dist_entropy:0.1398401399453481,actor_grad_norm:0.7457439303398132,critic_grad_norm:0.24171844124794006,ratio:0.9992982149124146,average_step_rewards:0.33000001311302185
episode:31,Updates:31/50,Timesteps:6400/10000,FPS:50.0,avg_sp:1.0,value_loss:0.018423497304320337,policy_loss:-0.0024684827373130306,dist_entropy:0.12854911535978317,actor_grad_norm:0.6227530241012573,critic_grad_norm:0.2013603299856186,ratio:0.9991368651390076,average_step_rewards:0.33000001311302185
episode:32,Updates:32/50,Timesteps:6600/10000,FPS:50.0,avg_sp:1.0,value_loss:0.018386651203036307,policy_loss:0.0001522109503566682,dist_entropy:0.11778908024231592,actor_grad_norm:0.20574074983596802,critic_grad_norm:0.0817333534359932,ratio:1.0004997253417969,average_step_rewards:0.33000001311302185
episode:33,Updates:33/50,Timesteps:6800/10000,FPS:50.0,avg_sp:1.0,value_loss:0.01872329624990622,policy_loss:9.708742294606646e-05,dist_entropy:0.1128381962577502,actor_grad_norm:0.3068314790725708,critic_grad_norm:0.04270634427666664,ratio:1.0001240968704224,average_step_rewards:0.33000001311302185
episode:34,Updates:34/50,Timesteps:7000/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.019344647104541462,policy_loss:8.153986888161194e-05,dist_entropy:0.11217842598756154,actor_grad_norm:0.1996612846851349,critic_grad_norm:0.021082479506731033,ratio:0.9999122619628906,average_step_rewards:0.32499998807907104
episode:35,Updates:35/50,Timesteps:7200/10000,FPS:50.0,avg_sp:0.9848484848484849,value_loss:0.06201801175872485,policy_loss:-0.0033068082902270035,dist_entropy:0.1074851428469022,actor_grad_norm:0.5956916809082031,critic_grad_norm:0.4185101389884949,ratio:0.9992069602012634,average_step_rewards:0.32499998807907104
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:49.0,avg_sp:0.9696969696969697,value_loss:0.030007247005899747,policy_loss:-0.001322597389002548,dist_entropy:0.10007177491982779,actor_grad_norm:0.7424402236938477,critic_grad_norm:0.3295826315879822,ratio:0.9995410442352295,average_step_rewards:0.3199999928474426
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.10732267498970031,policy_loss:-0.004045101609701855,dist_entropy:0.09497226029634476,actor_grad_norm:0.7158452272415161,critic_grad_norm:0.7068230509757996,ratio:0.9989013075828552,average_step_rewards:0.32499998807907104
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.06595973124106726,policy_loss:-0.0032641873822625437,dist_entropy:0.08572979122400284,actor_grad_norm:0.652588963508606,critic_grad_norm:0.643147885799408,ratio:0.999720573425293,average_step_rewards:0.33000001311302185
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.029257682214180628,policy_loss:4.501922955630159e-05,dist_entropy:0.07373513728380203,actor_grad_norm:0.09532538801431656,critic_grad_norm:0.3234745264053345,ratio:1.000402569770813,average_step_rewards:0.33000001311302185
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:49.0,avg_sp:1.0,value_loss:0.027420349419116974,policy_loss:5.5582920801248525e-06,dist_entropy:0.07031024396419525,actor_grad_norm:0.08932652324438095,critic_grad_norm:0.1539217084646225,ratio:1.0001972913742065,average_step_rewards:0.33000001311302185
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:49.0,avg_sp:1.0,value_loss:0.026099204023679098,policy_loss:4.595081031766313e-06,dist_entropy:0.07109231849511465,actor_grad_norm:0.07379841804504395,critic_grad_norm:0.08781060576438904,ratio:0.9999769926071167,average_step_rewards:0.33000001311302185
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.025592897087335587,policy_loss:-1.0854085408359045e-05,dist_entropy:0.07063057521979015,actor_grad_norm:0.06793257594108582,critic_grad_norm:0.032097555696964264,ratio:1.0000075101852417,average_step_rewards:0.33000001311302185
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.02499572324256102,policy_loss:-0.002736233576045688,dist_entropy:0.06722836047410966,actor_grad_norm:0.5693882703781128,critic_grad_norm:0.2927980422973633,ratio:1.000458002090454,average_step_rewards:0.33000001311302185
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.03136608650286992,policy_loss:7.371175220273566e-05,dist_entropy:0.06242364893356959,actor_grad_norm:0.06080217286944389,critic_grad_norm:0.3025030195713043,ratio:0.9997833371162415,average_step_rewards:0.33000001311302185
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:49.0,avg_sp:0.9696969696969697,value_loss:0.029507174839576086,policy_loss:8.69405265742825e-06,dist_entropy:0.06221075331171354,actor_grad_norm:0.056951627135276794,critic_grad_norm:0.11390946060419083,ratio:0.9999264478683472,average_step_rewards:0.3199999928474426
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:49.0,avg_sp:0.9848484848484849,value_loss:0.12771259446938832,policy_loss:-0.00628814868815244,dist_entropy:0.05845794727404912,actor_grad_norm:0.7806532382965088,critic_grad_norm:0.8027613162994385,ratio:0.9974960684776306,average_step_rewards:0.32499998807907104
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:49.0,avg_sp:1.0,value_loss:0.05012284318606059,policy_loss:-0.003164356792888867,dist_entropy:0.05369831149776776,actor_grad_norm:0.6313267350196838,critic_grad_norm:0.5930508375167847,ratio:0.9993860125541687,average_step_rewards:0.33000001311302185
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:49.0,avg_sp:1.0,value_loss:0.04192259286840757,policy_loss:2.960483264136116e-06,dist_entropy:0.047487293680508934,actor_grad_norm:0.05808907747268677,critic_grad_norm:0.31562456488609314,ratio:1.0000998973846436,average_step_rewards:0.33000001311302185
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:49.0,avg_sp:1.0,value_loss:0.03787334139148394,policy_loss:6.218274423789675e-06,dist_entropy:0.046458999067544936,actor_grad_norm:0.05153726786375046,critic_grad_norm:0.1388075053691864,ratio:1.0000348091125488,average_step_rewards:0.33000001311302185
